Hours since 00:00 Jan 1,Lifetime Hourly Data: System power generated (kW)
2654.5,209.687
2655.5,172.083
2656.5,92.9153
2657.5,53.8817
2658.5,3.96851
2659.5,-0.0269165
2660.5,-0.0269165
2661.5,-0.0269165
2662.5,-0.0269165
2663.5,-0.0269165
2664.5,-0.0269165
2665.5,-0.0269165
2666.5,-0.0269165
2667.5,-0.0269165
2668.5,-0.0269165
2669.5,-0.0269165
2670.5,6.12848
2671.5,13.574
2672.5,11.3824
2673.5,82.0589
2674.5,46.3112
2675.5,140.836
2676.5,126.999
2677.5,122.713
2678.5,161.276
2679.5,109.281
2680.5,47.5111
2681.5,19.6698
2682.5,4.86369
2683.5,-0.0269165
2684.5,-0.0269165
2685.5,-0.0269165
2686.5,-0.0269165
2687.5,-0.0269165
2688.5,-0.0269165
2689.5,-0.0269165
2690.5,-0.0269165
2691.5,-0.0269165
2692.5,-0.0269165
2693.5,-0.0269165
2694.5,5.90622
2695.5,65.5072
2696.5,138.936
2697.5,193.472
2698.5,232.591
2699.5,244.53
2700.5,244.53
2701.5,244.53
2702.5,227.146
2703.5,186.63
2704.5,132.739
2705.5,60.4881
2706.5,4.63792
2707.5,-0.0269165
2708.5,-0.0269165
2709.5,-0.0269165
2710.5,-0.0269165
2711.5,-0.0269165
2712.5,-0.0269165
2713.5,-0.0269165
2714.5,-0.0269165
2715.5,-0.0269165
2716.5,-0.0269165
2717.5,-0.0269165
2718.5,6.14243
2719.5,63.7172
2720.5,132.903
2721.5,183.514
2722.5,218.526
2723.5,239.777
2724.5,244.53
2725.5,240.107
2726.5,216.576
2727.5,178.573
2728.5,125.023
2729.5,57.0244
2730.5,5.07377
2731.5,-0.0269165
2732.5,-0.0269165
2733.5,-0.0269165
2734.5,-0.0269165
2735.5,-0.0269165
2736.5,-0.0269165
2737.5,-0.0269165
2738.5,-0.0269165
2739.5,-0.0269165
2740.5,-0.0269165
2741.5,-0.0269165
2742.5,7.00842
2743.5,59.9945
2744.5,24.7568
2745.5,37.1643
2746.5,71.9389
2747.5,89.0734
2748.5,174.284
2749.5,172.249
2750.5,208.618
2751.5,169.763
2752.5,118.466
2753.5,53.6574
2754.5,4.78559
2755.5,-0.0269165
2756.5,-0.0269165
2757.5,-0.0269165
2758.5,-0.0269165
2759.5,-0.0269165
2760.5,-0.0269165
2761.5,-0.0269165
2762.5,-0.0269165
2763.5,-0.0269165
2764.5,-0.0269165
2765.5,-0.0269165
2766.5,6.35551
2767.5,56.0875
2768.5,118.722
2769.5,172.087
2770.5,213.854
2771.5,239.488
2772.5,244.53
2773.5,243.76
2774.5,220.82
2775.5,182.656
2776.5,129.399
2777.5,58.4742
2778.5,5.10144
2779.5,-0.0269165
2780.5,-0.0269165
2781.5,-0.0269165
2782.5,-0.0269165
2783.5,-0.0269165
2784.5,-0.0269165
2785.5,-0.0269165
2786.5,-0.0269165
2787.5,-0.0269165
2788.5,-0.0269165
2789.5,-0.0269165
2790.5,7.32631
2791.5,64.174
2792.5,132.779
2793.5,182.228
2794.5,215.655
2795.5,236.491
2796.5,214.337
2797.5,237.526
2798.5,213.743
2799.5,152.404
2800.5,102.878
2801.5,47.7038
2802.5,5.3689
2803.5,-0.0269165
2804.5,-0.0269165
2805.5,-0.0269165
2806.5,-0.0269165
2807.5,-0.0269165
2808.5,-0.0269165
2809.5,-0.0269165
2810.5,-0.0269165
2811.5,-0.0269165
2812.5,-0.0269165
2813.5,-0.0269165
2814.5,8.42086
2815.5,39.2326
2816.5,73.42
2817.5,169.672
2818.5,207.522
2819.5,230.879
2820.5,236.336
2821.5,226.957
2822.5,201.729
2823.5,163.092
2824.5,112.642
2825.5,51.0884
2826.5,6.06439
2827.5,-0.0269165
2828.5,-0.0269165
2829.5,-0.0269165
2830.5,-0.0269165
2831.5,-0.0269165
2832.5,-0.0269165
2833.5,-0.0269165
2834.5,-0.0269165
2835.5,-0.0269165
2836.5,-0.0269165
2837.5,-0.0269165
2838.5,9.28183
2839.5,35.2079
2840.5,100.609
2841.5,164.594
2842.5,114.812
2843.5,87.2335
2844.5,165.263
2845.5,172.968
2846.5,143.587
2847.5,136.672
2848.5,98.1117
2849.5,49.7821
2850.5,6.48955
2851.5,-0.0269165
2852.5,-0.0269165
2853.5,-0.0269165
2854.5,-0.0269165
2855.5,-0.0269165
2856.5,-0.0269165
2857.5,-0.0269165
2858.5,-0.0269165
2859.5,-0.0269165
2860.5,-0.0269165
2861.5,-0.0269165
2862.5,2.05489
2863.5,41.2924
2864.5,138.956
2865.5,194.836
2866.5,235.711
2867.5,244.53
2868.5,244.53
2869.5,244.53
2870.5,228.631
2871.5,187.344
2872.5,132.409
2873.5,60.7389
2874.5,6.92659
2875.5,-0.0269165
2876.5,-0.0269165
2877.5,-0.0269165
2878.5,-0.0269165
2879.5,-0.0269165
2880.5,-0.0269165
2881.5,-0.0269165
2882.5,-0.0269165
2883.5,-0.0269165
2884.5,-0.0269165
2885.5,-0.0269165
2886.5,9.64191
2887.5,26.0131
2888.5,56.7316
2889.5,80.2927
2890.5,44.9039
2891.5,232.123
2892.5,215.857
2893.5,227.345
2894.5,174.676
2895.5,168.849
2896.5,119.563
2897.5,55.6126
2898.5,6.70589
2899.5,-0.0269165
2900.5,-0.0269165
2901.5,-0.0269165
2902.5,-0.0269165
2903.5,-0.0269165
2904.5,-0.0269165
2905.5,-0.0269165
2906.5,-0.0269165
2907.5,-0.0269165
2908.5,-0.0269165
2909.5,-0.0269165
2910.5,8.54498
2911.5,24.5356
2912.5,2.41449
2913.5,14.7235
2914.5,200.536
2915.5,244.53
2916.5,244.53
2917.5,244.14
2918.5,220.505
2919.5,181.9
2920.5,129.428
2921.5,60.0449
2922.5,5.35117
2923.5,-0.0269165
2924.5,-0.0269165
2925.5,-0.0269165
2926.5,-0.0269165
2927.5,-0.0269165
2928.5,-0.0269165
2929.5,-0.0269165
2930.5,-0.0269165
2931.5,-0.0269165
2932.5,-0.0269165
2933.5,-0.0269165
2934.5,8.49028
2935.5,66.6292
2936.5,133.567
2937.5,182.625
2938.5,217.514
2939.5,237.455
2940.5,242.826
2941.5,233.652
2942.5,210.127
2943.5,172.963
2944.5,121.932
2945.5,56.8886
2946.5,-0.0269165
2947.5,-0.0269165
2948.5,-0.0269165
2949.5,-0.0269165
2950.5,-0.0269165
2951.5,-0.0269165
2952.5,-0.0269165
2953.5,-0.0269165
2954.5,-0.0269165
2955.5,-0.0269165
2956.5,-0.0269165
2957.5,-0.0269165
2958.5,8.48932
2959.5,68.1967
2960.5,134.146
2961.5,182.37
2962.5,217.226
2963.5,236.669
2964.5,242.992
2965.5,235.018
2966.5,213.424
2967.5,177.275
2968.5,127.727
2969.5,59.6473
2970.5,5.57951
2971.5,-0.0269165
2972.5,-0.0269165
2973.5,-0.0269165
2974.5,-0.0269165
2975.5,-0.0269165
2976.5,-0.0269165
2977.5,-0.0269165
2978.5,-0.0269165
2979.5,-0.0269165
2980.5,-0.0269165
2981.5,-0.0269165
2982.5,9.08486
2983.5,67.8563
2984.5,135.555
2985.5,186.554
2986.5,222.048
2987.5,242.112
2988.5,244.53
2989.5,237.099
2990.5,213.067
2991.5,175.748
2992.5,125.341
2993.5,58.6352
2994.5,5.26761
2995.5,-0.0269165
2996.5,-0.0269165
2997.5,-0.0269165
2998.5,-0.0269165
2999.5,-0.0269165
3000.5,-0.0269165
3001.5,-0.0269165
3002.5,-0.0269165
3003.5,-0.0269165
3004.5,-0.0269165
3005.5,-0.0269165
3006.5,9.5592
3007.5,66.0908
3008.5,132.868
3009.5,182.243
3010.5,217.234
3011.5,237.229
3012.5,241.954
3013.5,232.779
3014.5,208.752
3015.5,157.186
3016.5,113.487
3017.5,53.9775
3018.5,5.11086
3019.5,-0.0269165
3020.5,-0.0269165
3021.5,-0.0269165
3022.5,-0.0269165
3023.5,-0.0269165
3024.5,-0.0269165
3025.5,-0.0269165
3026.5,-0.0269165
3027.5,-0.0269165
3028.5,-0.0269165
3029.5,-0.0269165
3030.5,9.47687
3031.5,23.7833
3032.5,93.809
3033.5,174.956
3034.5,208.774
3035.5,226.691
3036.5,229.87
3037.5,218.654
3038.5,194.486
3039.5,79.3643
3040.5,109.135
3041.5,51.685
3042.5,8.10161
3043.5,-0.0269165
3044.5,-0.0269165
3045.5,-0.0269165
3046.5,-0.0269165
3047.5,-0.0269165
3048.5,-0.0269165
3049.5,-0.0269165
3050.5,-0.0269165
3051.5,-0.0269165
3052.5,-0.0269165
3053.5,-0.0269165
3054.5,11.8504
3055.5,63.3175
3056.5,51.7643
3057.5,134.594
3058.5,165.659
3059.5,231.771
3060.5,92.9878
3061.5,127.187
3062.5,92.5301
3063.5,65.8453
3064.5,60.9572
3065.5,41.7641
3066.5,8.8542
3067.5,-0.0269165
3068.5,-0.0269165
3069.5,-0.0269165
3070.5,-0.0269165
3071.5,-0.0269165
3072.5,-0.0269165
3073.5,-0.0269165
3074.5,-0.0269165
3075.5,-0.0269165
3076.5,-0.0269165
3077.5,-0.0269165
3078.5,9.39439
3079.5,19.6152
3080.5,22.1394
3081.5,33.7507
3082.5,76.0608
3083.5,109.707
3084.5,89.6927
3085.5,78.5418
3086.5,99.1925
3087.5,106.362
3088.5,29.2206
3089.5,53.8403
3090.5,8.70821
3091.5,-0.0269165
3092.5,-0.0269165
3093.5,-0.0269165
3094.5,-0.0269165
3095.5,-0.0269165
3096.5,-0.0269165
3097.5,-0.0269165
3098.5,-0.0269165
3099.5,-0.0269165
3100.5,-0.0269165
3101.5,-0.0269165
3102.5,10.1429
3103.5,17.4847
3104.5,89.9613
3105.5,133.137
3106.5,150.097
3107.5,160.012
3108.5,148.962
3109.5,152.134
3110.5,135.82
3111.5,121.222
3112.5,88.103
3113.5,40.7094
3114.5,7.44538
3115.5,-0.0269165
3116.5,-0.0269165
3117.5,-0.0269165
3118.5,-0.0269165
3119.5,-0.0269165
3120.5,-0.0269165
3121.5,-0.0269165
3122.5,-0.0269165
3123.5,-0.0269165
3124.5,-0.0269165
3125.5,-0.0269165
3126.5,12.8682
3127.5,42.8323
3128.5,67.9948
3129.5,168.671
3130.5,182.987
3131.5,200.549
3132.5,193.087
3133.5,158.726
3134.5,155.597
3135.5,166.232
3136.5,90.5461
3137.5,51.0979
3138.5,7.66862
3139.5,-0.0269165
3140.5,-0.0269165
3141.5,-0.0269165
3142.5,-0.0269165
3143.5,-0.0269165
3144.5,-0.0269165
3145.5,-0.0269165
3146.5,-0.0269165
3147.5,-0.0269165
3148.5,-0.0269165
3149.5,-0.0269165
3150.5,10.5604
3151.5,48.7038
3152.5,97.3942
3153.5,113.131
3154.5,151.342
3155.5,174.68
3156.5,202.55
3157.5,204.191
3158.5,183.357
3159.5,145.149
3160.5,94.425
3161.5,54.399
3162.5,10.0897
3163.5,-0.0269165
3164.5,-0.0269165
3165.5,-0.0269165
3166.5,-0.0269165
3167.5,-0.0269165
3168.5,-0.0269165
3169.5,-0.0269165
3170.5,-0.0269165
3171.5,-0.0269165
3172.5,-0.0269165
3173.5,-0.0269165
3174.5,8.39944
3175.5,33.6158
3176.5,66.6456
3177.5,100.428
3178.5,207.297
3179.5,180.848
3180.5,150.409
3181.5,135.484
3182.5,158.78
3183.5,90.146
3184.5,81.7085
3185.5,44.2145
3186.5,-0.0269165
3187.5,-0.0269165
3188.5,-0.0269165
3189.5,-0.0269165
3190.5,-0.0269165
3191.5,-0.0269165
3192.5,-0.0269165
3193.5,-0.0269165
3194.5,-0.0269165
3195.5,-0.0269165
3196.5,-0.0269165
3197.5,-0.0269165
3198.5,-0.0269165
3199.5,0.830475
3200.5,10.7209
3201.5,12.2067
3202.5,10.1754
3203.5,19.361
3204.5,24.6045
3205.5,22.0019
3206.5,30.2755
3207.5,40.4734
3208.5,18.0239
3209.5,11.9179
3210.5,7.53791
3211.5,-0.0269165
3212.5,-0.0269165
3213.5,-0.0269165
3214.5,-0.0269165
3215.5,-0.0269165
3216.5,-0.0269165
3217.5,-0.0269165
3218.5,-0.0269165
3219.5,-0.0269165
3220.5,-0.0269165
3221.5,-0.0269165
3222.5,-0.0269165
3223.5,1.80549
3224.5,21.3611
3225.5,61.8087
3226.5,131.613
3227.5,187.984
3228.5,194.83
3229.5,194.788
3230.5,201.653
3231.5,166.764
3232.5,118.312
3233.5,56.7265
3234.5,8.38586
3235.5,-0.0269165
3236.5,-0.0269165
3237.5,-0.0269165
3238.5,-0.0269165
3239.5,-0.0269165
3240.5,-0.0269165
3241.5,-0.0269165
3242.5,-0.0269165
3243.5,-0.0269165
3244.5,-0.0269165
3245.5,-0.0269165
3246.5,4.11823
3247.5,44.5566
3248.5,123.774
3249.5,137.934
3250.5,155.221
3251.5,135.819
3252.5,176.428
3253.5,96.2357
3254.5,111.467
3255.5,124.278
3256.5,111.367
3257.5,54.2505
3258.5,8.92262
3259.5,-0.0269165
3260.5,-0.0269165
3261.5,-0.0269165
3262.5,-0.0269165
3263.5,-0.0269165
3264.5,-0.0269165
3265.5,-0.0269165
3266.5,-0.0269165
3267.5,-0.0269165
3268.5,-0.0269165
3269.5,-0.0269165
3270.5,12.9774
3271.5,46.1617
3272.5,118.34
3273.5,163.12
3274.5,196.013
3275.5,215.832
3276.5,223.217
3277.5,214.701
3278.5,193.47
3279.5,159.127
3280.5,113.479
3281.5,29.0488
3282.5,-0.0269165
3283.5,-0.0269165
3284.5,-0.0269165
3285.5,-0.0269165
3286.5,-0.0269165
3287.5,-0.0269165
3288.5,-0.0269165
3289.5,-0.0269165
3290.5,-0.0269165
3291.5,-0.0269165
3292.5,-0.0269165
3293.5,-0.0269165
3294.5,10.053
3295.5,48.1218
3296.5,101.993
3297.5,148.009
3298.5,177.875
3299.5,203.838
3300.5,204.63
3301.5,192.891
3302.5,200.025
3303.5,165.822
3304.5,117.708
3305.5,56.4586
3306.5,7.93688
3307.5,-0.0269165
3308.5,-0.0269165
3309.5,-0.0269165
3310.5,-0.0269165
3311.5,-0.0269165
3312.5,-0.0269165
3313.5,-0.0269165
3314.5,-0.0269165
3315.5,-0.0269165
3316.5,-0.0269165
3317.5,-0.0269165
3318.5,11.1373
3319.5,35.9829
3320.5,124.905
3321.5,136.124
3322.5,150.977
3323.5,137.287
3324.5,232.546
3325.5,159.788
3326.5,200.939
3327.5,164.735
3328.5,75.7469
3329.5,55.697
3330.5,9.0422
3331.5,-0.0269165
3332.5,-0.0269165
3333.5,-0.0269165
3334.5,-0.0269165
3335.5,-0.0269165
3336.5,-0.0269165
3337.5,-0.0269165
3338.5,-0.0269165
3339.5,-0.0269165
3340.5,-0.0269165
3341.5,-0.0269165
3342.5,12.5572
3343.5,33.4291
3344.5,99.6771
3345.5,83.3082
3346.5,111.574
3347.5,28.178
3348.5,80.184
3349.5,130.944
3350.5,75.1227
3351.5,162.959
3352.5,115.255
3353.5,55.9233
3354.5,9.24751
3355.5,-0.0269165
3356.5,-0.0269165
3357.5,-0.0269165
3358.5,-0.0269165
3359.5,-0.0269165
3360.5,-0.0269165
3361.5,-0.0269165
3362.5,-0.0269165
3363.5,-0.0269165
3364.5,-0.0269165
3365.5,-0.0269165
3366.5,12.1313
3367.5,36.9811
3368.5,96.8413
3369.5,133.088
3370.5,205.619
3371.5,225.246
3372.5,231.646
3373.5,223.175
3374.5,201.424
3375.5,127.489
3376.5,117.528
3377.5,56.8861
3378.5,8.71829
3379.5,-0.0269165
3380.5,-0.0269165
3381.5,-0.0269165
3382.5,-0.0269165
3383.5,-0.0269165
3384.5,-0.0269165
3385.5,-0.0269165
3386.5,-0.0269165
3387.5,-0.0269165
3388.5,-0.0269165
3389.5,-0.0269165
3390.5,11.238
3391.5,48.6333
3392.5,89.1501
3393.5,107.892
3394.5,161.174
3395.5,198.972
3396.5,155.73
3397.5,190.772
3398.5,136.815
3399.5,158.959
3400.5,99.4276
3401.5,40.2322
3402.5,9.53168
3403.5,-0.0269165
3404.5,-0.0269165
3405.5,-0.0269165
3406.5,-0.0269165
3407.5,-0.0269165
3408.5,-0.0269165
3409.5,-0.0269165
3410.5,-0.0269165
3411.5,-0.0269165
3412.5,-0.0269165
3413.5,-0.0269165
3414.5,12.157
3415.5,18.9547
3416.5,47.8697
3417.5,80.1646
3418.5,151.88
3419.5,225.253
3420.5,203.127
3421.5,178.78
3422.5,202.48
3423.5,166.579
3424.5,118.675
3425.5,57.2553
3426.5,8.88869
3427.5,-0.0269165
3428.5,-0.0269165
3429.5,-0.0269165
3430.5,-0.0269165
3431.5,-0.0269165
3432.5,-0.0269165
3433.5,-0.0269165
3434.5,-0.0269165
3435.5,-0.0269165
3436.5,-0.0269165
3437.5,-0.0269165
3438.5,12.8355
3439.5,43.6594
3440.5,81.7727
3441.5,129.361
3442.5,102.024
3443.5,77.6524
3444.5,174.381
3445.5,100.294
3446.5,173.433
3447.5,98.449
3448.5,99.4987
3449.5,33.5996
3450.5,1.86469
3451.5,-0.0269165
3452.5,-0.0269165
3453.5,-0.0269165
3454.5,-0.0269165
3455.5,-0.0269165
3456.5,-0.0269165
3457.5,-0.0269165
3458.5,-0.0269165
3459.5,-0.0269165
3460.5,-0.0269165
3461.5,-0.0269165
3462.5,8.50815
3463.5,23.1925
3464.5,46.4133
3465.5,93.3468
3466.5,93.7084
3467.5,103.074
3468.5,42.0274
3469.5,88.4053
3470.5,82.1548
3471.5,168.206
3472.5,120.428
3473.5,58.1358
3474.5,8.40794
3475.5,-0.0269165
3476.5,-0.0269165
3477.5,-0.0269165
3478.5,-0.0269165
3479.5,-0.0269165
3480.5,-0.0269165
3481.5,-0.0269165
3482.5,-0.0269165
3483.5,-0.0269165
3484.5,-0.0269165
3485.5,-0.0269165
3486.5,12.4312
3487.5,62.8447
3488.5,49.1559
3489.5,164.41
3490.5,195.259
3491.5,214.702
3492.5,166.814
3493.5,169.285
3494.5,196.283
3495.5,161.629
3496.5,116.266
3497.5,57.2967
3498.5,9.5811
3499.5,-0.0269165
3500.5,-0.0269165
3501.5,-0.0269165
3502.5,-0.0269165
3503.5,-0.0269165
3504.5,-0.0269165
3505.5,-0.0269165
3506.5,-0.0269165
3507.5,-0.0269165
3508.5,-0.0269165
3509.5,-0.0269165
3510.5,12.8373
3511.5,63.8857
3512.5,121.832
3513.5,164.289
3514.5,194.159
3515.5,210.473
3516.5,216.076
3517.5,208.248
3518.5,189.042
3519.5,157.72
3520.5,114.687
3521.5,48.8674
3522.5,10.0469
3523.5,-0.0269165
3524.5,-0.0269165
3525.5,-0.0269165
3526.5,-0.0269165
3527.5,-0.0269165
3528.5,-0.0269165
3529.5,-0.0269165
3530.5,-0.0269165
3531.5,-0.0269165
3532.5,-0.0269165
3533.5,-0.0269165
3534.5,12.3219
3535.5,62.8846
3536.5,121.041
3537.5,162.979
3538.5,193.844
3539.5,211.081
3540.5,215.279
3541.5,207.478
3542.5,187.687
3543.5,154.083
3544.5,111.557
3545.5,56.3188
3546.5,10.9111
3547.5,-0.0269165
3548.5,-0.0269165
3549.5,-0.0269165
3550.5,-0.0269165
3551.5,-0.0269165
3552.5,-0.0269165
3553.5,-0.0269165
3554.5,-0.0269165
3555.5,-0.0269165
3556.5,-0.0269165
3557.5,-0.0269165
3558.5,13.0039
3559.5,63.1396
3560.5,119.91
3561.5,160.993
3562.5,187.091
3563.5,201.42
3564.5,206.329
3565.5,201.134
3566.5,184.342
3567.5,154.756
3568.5,112.073
3569.5,56.6818
3570.5,11.0074
3571.5,-0.0269165
3572.5,-0.0269165
3573.5,-0.0269165
3574.5,-0.0269165
3575.5,-0.0269165
3576.5,-0.0269165
3577.5,-0.0269165
3578.5,-0.0269165
3579.5,-0.0269165
3580.5,-0.0269165
3581.5,-0.0269165
3582.5,12.5777
3583.5,31.6971
3584.5,97.1392
3585.5,106.54
3586.5,148.904
3587.5,188.005
3588.5,181.241
3589.5,189.239
3590.5,168.654
3591.5,144.575
3592.5,107.554
3593.5,57.2835
3594.5,11.367
3595.5,-0.0269165
3596.5,-0.0269165
3597.5,-0.0269165
3598.5,-0.0269165
3599.5,-0.0269165
3600.5,-0.0269165
3601.5,-0.0269165
3602.5,-0.0269165
3603.5,-0.0269165
3604.5,-0.0269165
3605.5,-0.0269165
3606.5,13.2532
3607.5,63.8647
3608.5,96.0342
3609.5,81.8504
3610.5,198.177
3611.5,215.869
3612.5,221.859
3613.5,215.438
3614.5,196.361
3615.5,163.163
3616.5,117.99
3617.5,58.7627
3618.5,8.66355
3619.5,-0.0269165
3620.5,-0.0269165
3621.5,-0.0269165
3622.5,-0.0269165
3623.5,-0.0269165
3624.5,-0.0269165
3625.5,-0.0269165
3626.5,-0.0269165
3627.5,-0.0269165
3628.5,-0.0269165
3629.5,-0.0269165
3630.5,11.1449
3631.5,50.6453
3632.5,126.211
3633.5,172.577
3634.5,205.479
3635.5,224.772
3636.5,230.238
3637.5,222.145
3638.5,200.738
3639.5,166.168
3640.5,119.751
3641.5,58.7878
3642.5,9.64637
3643.5,-0.0269165
3644.5,-0.0269165
3645.5,-0.0269165
3646.5,-0.0269165
3647.5,-0.0269165
3648.5,-0.0269165
3649.5,-0.0269165
3650.5,-0.0269165
3651.5,-0.0269165
3652.5,-0.0269165
3653.5,-0.0269165
3654.5,12.1609
3655.5,33.5747
3656.5,54.8008
3657.5,170.832
3658.5,132.237
3659.5,222.939
3660.5,227.922
3661.5,188.305
3662.5,181.306
3663.5,149.782
3664.5,106.7
3665.5,52.3667
3666.5,9.62638
3667.5,-0.0269165
3668.5,-0.0269165
3669.5,-0.0269165
3670.5,-0.0269165
3671.5,-0.0269165
3672.5,-0.0269165
3673.5,-0.0269165
3674.5,-0.0269165
3675.5,-0.0269165
3676.5,-0.0269165
3677.5,-0.0269165
3678.5,11.7618
3679.5,48.8314
3680.5,67.5005
3681.5,168.096
3682.5,139.541
3683.5,220.645
3684.5,226.717
3685.5,219.802
3686.5,161.326
3687.5,165.075
3688.5,119.51
3689.5,59.0612
3690.5,9.65907
3691.5,-0.0269165
3692.5,-0.0269165
3693.5,-0.0269165
3694.5,-0.0269165
3695.5,-0.0269165
3696.5,-0.0269165
3697.5,-0.0269165
3698.5,-0.0269165
3699.5,-0.0269165
3700.5,-0.0269165
3701.5,-0.0269165
3702.5,11.9368
3703.5,41.42
3704.5,124.071
3705.5,131.269
3706.5,95.696
3707.5,155.559
3708.5,229.847
3709.5,107.562
3710.5,201.684
3711.5,167.438
3712.5,121.376
3713.5,60.0245
3714.5,9.22907
3715.5,-0.0269165
3716.5,-0.0269165
3717.5,-0.0269165
3718.5,-0.0269165
3719.5,-0.0269165
3720.5,-0.0269165
3721.5,-0.0269165
3722.5,-0.0269165
3723.5,-0.0269165
3724.5,-0.0269165
3725.5,-0.0269165
3726.5,11.9632
3727.5,63.0292
3728.5,39.9547
3729.5,170.945
3730.5,204.71
3731.5,225.126
3732.5,231.059
3733.5,223.875
3734.5,202.845
3735.5,167.953
3736.5,121.883
3737.5,60.5341
3738.5,9.92368
3739.5,-0.0269165
3740.5,-0.0269165
3741.5,-0.0269165
3742.5,-0.0269165
3743.5,-0.0269165
3744.5,-0.0269165
3745.5,-0.0269165
3746.5,-0.0269165
3747.5,-0.0269165
3748.5,-0.0269165
3749.5,-0.0269165
3750.5,13.0812
3751.5,39.4706
3752.5,96.6571
3753.5,80.4669
3754.5,178.256
3755.5,219.927
3756.5,226.16
3757.5,219.292
3758.5,198.427
3759.5,142.266
3760.5,119.846
3761.5,59.6998
3762.5,9.90959
3763.5,-0.0269165
3764.5,-0.0269165
3765.5,-0.0269165
3766.5,-0.0269165
3767.5,-0.0269165
3768.5,-0.0269165
3769.5,-0.0269165
3770.5,-0.0269165
3771.5,-0.0269165
3772.5,-0.0269165
3773.5,-0.0269165
3774.5,12.4988
3775.5,63.2249
3776.5,74.7428
3777.5,126.577
3778.5,199.324
3779.5,187.586
3780.5,224.068
3781.5,217.055
3782.5,196.257
3783.5,163.33
3784.5,115.955
3785.5,59.4804
3786.5,11.6649
3787.5,-0.0269165
3788.5,-0.0269165
3789.5,-0.0269165
3790.5,-0.0269165
3791.5,-0.0269165
3792.5,-0.0269165
3793.5,-0.0269165
3794.5,-0.0269165
3795.5,-0.0269165
3796.5,-0.0269165
3797.5,-0.0269165
3798.5,11.7949
3799.5,61.3889
3800.5,119.665
3801.5,163.005
3802.5,195.002
3803.5,213.524
3804.5,220.608
3805.5,215.076
3806.5,195.896
3807.5,164.152
3808.5,86.1474
3809.5,59.8968
3810.5,11.0021
3811.5,-0.0269165
3812.5,-0.0269165
3813.5,-0.0269165
3814.5,-0.0269165
3815.5,-0.0269165
3816.5,-0.0269165
3817.5,-0.0269165
3818.5,-0.0269165
3819.5,-0.0269165
3820.5,-0.0269165
3821.5,-0.0269165
3822.5,10.1841
3823.5,61.9373
3824.5,122.121
3825.5,108.805
3826.5,111.339
3827.5,219.333
3828.5,225.83
3829.5,219.23
3830.5,199.221
3831.5,165.71
3832.5,120.227
3833.5,60.4067
3834.5,10.1937
3835.5,-0.0269165
3836.5,-0.0269165
3837.5,-0.0269165
3838.5,-0.0269165
3839.5,-0.0269165
3840.5,-0.0269165
3841.5,-0.0269165
3842.5,-0.0269165
3843.5,-0.0269165
3844.5,-0.0269165
3845.5,-0.0269165
3846.5,10.5204
3847.5,62.0076
3848.5,74.8659
3849.5,166.891
3850.5,141.949
3851.5,218.447
3852.5,224.513
3853.5,217.415
3854.5,197.075
3855.5,164.136
3856.5,119.137
3857.5,60.1253
3858.5,11.1286
3859.5,-0.0269165
3860.5,-0.0269165
3861.5,-0.0269165
3862.5,-0.0269165
3863.5,-0.0269165
3864.5,-0.0269165
3865.5,-0.0269165
3866.5,-0.0269165
3867.5,-0.0269165
3868.5,-0.0269165
3869.5,-0.0269165
3870.5,12.5945
3871.5,56.4442
3872.5,67.3295
3873.5,166.959
3874.5,199.041
3875.5,217.429
3876.5,222.963
3877.5,215.236
3878.5,195.007
3879.5,162.903
3880.5,118.953
3881.5,60.3565
3882.5,11.0348
3883.5,-0.0269165
3884.5,-0.0269165
3885.5,-0.0269165
3886.5,-0.0269165
3887.5,-0.0269165
3888.5,-0.0269165
3889.5,-0.0269165
3890.5,-0.0269165
3891.5,-0.0269165
3892.5,-0.0269165
3893.5,-0.0269165
3894.5,12.382
3895.5,61.3613
3896.5,120.352
3897.5,62.1143
3898.5,194.646
3899.5,212.453
3900.5,217.404
3901.5,133.823
3902.5,191.877
3903.5,161.555
3904.5,118.855
3905.5,38.0198
3906.5,12.1668
3907.5,-0.0269165
3908.5,-0.0269165
3909.5,-0.0269165
3910.5,-0.0269165
3911.5,-0.0269165
3912.5,-0.0269165
3913.5,-0.0269165
3914.5,-0.0269165
3915.5,-0.0269165
3916.5,-0.0269165
3917.5,-0.0269165
3918.5,12.4244
3919.5,53.9086
3920.5,118.526
3921.5,81.2634
3922.5,165.893
3923.5,154.689
3924.5,196.773
3925.5,178.144
3926.5,63.1611
3927.5,95.8397
3928.5,97.5367
3929.5,45.6436
3930.5,-0.0269165
3931.5,-0.0269165
3932.5,-0.0269165
3933.5,-0.0269165
3934.5,-0.0269165
3935.5,-0.0269165
3936.5,-0.0269165
3937.5,-0.0269165
3938.5,-0.0269165
3939.5,-0.0269165
3940.5,-0.0269165
3941.5,-0.0269165
3942.5,12.072
3943.5,60.9031
3944.5,118.976
3945.5,163.925
3946.5,197.671
3947.5,217.794
3948.5,172.167
3949.5,216.455
3950.5,173.243
3951.5,134.599
3952.5,69.3813
3953.5,33.1658
3954.5,-0.0269165
3955.5,-0.0269165
3956.5,-0.0269165
3957.5,-0.0269165
3958.5,-0.0269165
3959.5,-0.0269165
3960.5,-0.0269165
3961.5,-0.0269165
3962.5,-0.0269165
3963.5,-0.0269165
3964.5,-0.0269165
3965.5,-0.0269165
3966.5,3.85832
3967.5,42.4742
3968.5,81.0893
