Hours since 00:00 Jan 1,Lifetime Hourly Data: System power generated (kW)
3106.5,78.2367
3107.5,67.3398
3108.5,68.8543
3109.5,68.6535
3110.5,89.1675
3111.5,171.411
3112.5,75.7124
3113.5,222.272
3114.5,244.071
3115.5,250.334
3116.5,250.334
3117.5,250.334
3118.5,250.334
3119.5,227.021
3120.5,170.601
3121.5,163.215
3122.5,163.892
3123.5,185.308
3124.5,123.484
3125.5,133.182
3126.5,187.383
3127.5,173.371
3128.5,237.606
3129.5,238.884
3130.5,240.265
3131.5,244.72
3132.5,250.334
3133.5,250.334
3134.5,250.334
3135.5,250.334
3136.5,250.334
3137.5,250.334
3138.5,250.334
3139.5,250.334
3140.5,250.334
3141.5,250.334
3142.5,250.334
3143.5,248.502
3144.5,250.334
3145.5,250.334
3146.5,250.334
3147.5,250.334
3148.5,250.334
3149.5,250.334
3150.5,250.334
3151.5,239.74
3152.5,207.671
3153.5,231.783
3154.5,125.442
3155.5,131.104
3156.5,121.32
3157.5,110.997
3158.5,250.334
3159.5,250.334
3160.5,250.334
3161.5,250.334
3162.5,250.334
3163.5,250.334
3164.5,250.334
3165.5,170.321
3166.5,178.344
3167.5,57.6201
3168.5,131.267
3169.5,157.248
3170.5,58.6118
3171.5,141.37
3172.5,163.707
3173.5,60.7139
3174.5,102.65
3175.5,34.4901
3176.5,172.366
3177.5,81.156
3178.5,31.2855
3179.5,140.07
3180.5,188.675
3181.5,250.334
3182.5,238.224
3183.5,233.91
3184.5,228.414
3185.5,230.501
3186.5,218.493
3187.5,250.334
3188.5,246.928
3189.5,197.928
3190.5,250.334
3191.5,250.334
3192.5,92.6134
3193.5,250.334
3194.5,250.334
3195.5,250.334
3196.5,247.07
3197.5,243.481
3198.5,169.135
3199.5,155.816
3200.5,188.787
3201.5,146.793
3202.5,151.551
3203.5,153.716
3204.5,134.109
3205.5,248.727
3206.5,250.334
3207.5,181.787
3208.5,118.165
3209.5,125.88
3210.5,75.6616
3211.5,124.468
3212.5,58.7944
3213.5,23.5104
3214.5,6.95453
3215.5,5.07248
3216.5,9.00861
3217.5,11.4192
3218.5,7.33851
3219.5,4.57367
3220.5,8.30486
3221.5,17.6639
3222.5,33.6714
3223.5,22.688
3224.5,24.5951
3225.5,42.2675
3226.5,34.9672
3227.5,45.132
3228.5,46.9021
3229.5,35.345
3230.5,19.2316
3231.5,41.4103
3232.5,63.7166
3233.5,86.2656
3234.5,98.5309
3235.5,150
3236.5,234.713
3237.5,250.334
3238.5,250.334
3239.5,250.334
3240.5,250.334
3241.5,250.334
3242.5,250.334
3243.5,250.334
3244.5,250.334
3245.5,250.334
3246.5,250.334
3247.5,250.334
3248.5,250.334
3249.5,250.334
3250.5,250.334
3251.5,248.166
3252.5,238.279
3253.5,247.045
3254.5,198.273
3255.5,195.103
3256.5,242.435
3257.5,214.818
3258.5,250.334
3259.5,247.936
3260.5,250.334
3261.5,250.334
3262.5,250.334
3263.5,250.334
3264.5,250.334
3265.5,250.334
3266.5,250.334
3267.5,250.334
3268.5,250.334
3269.5,250.334
3270.5,250.334
3271.5,250.334
3272.5,250.334
3273.5,250.334
3274.5,247.687
3275.5,237.427
3276.5,188.859
3277.5,243.161
3278.5,172.593
3279.5,240.249
3280.5,242.335
3281.5,250.334
3282.5,250.334
3283.5,250.334
3284.5,250.334
3285.5,250.334
3286.5,250.334
3287.5,250.334
3288.5,250.334
3289.5,250.334
3290.5,249.86
3291.5,239.887
3292.5,250.334
3293.5,244.405
3294.5,206.536
3295.5,176.732
3296.5,217.17
3297.5,219.42
3298.5,214.062
3299.5,161.561
3300.5,186.372
3301.5,54.062
3302.5,122.332
3303.5,190.193
3304.5,238.071
3305.5,236.342
3306.5,250.334
3307.5,250.334
3308.5,250.334
3309.5,250.334
3310.5,250.334
3311.5,250.334
3312.5,250.334
3313.5,250.334
3314.5,250.334
3315.5,250.334
3316.5,250.334
3317.5,250.334
3318.5,250.334
3319.5,250.334
3320.5,249.938
3321.5,250.334
3322.5,248.519
3323.5,241.199
3324.5,181.086
3325.5,132.976
3326.5,243.204
3327.5,213.191
3328.5,250.334
3329.5,245.869
3330.5,250.334
3331.5,250.334
3332.5,250.334
3333.5,250.334
3334.5,250.334
3335.5,250.334
3336.5,250.334
3337.5,250.334
3338.5,250.334
3339.5,250.334
3340.5,250.334
3341.5,250.334
3342.5,250.334
3343.5,250.334
3344.5,242.495
3345.5,250.334
3346.5,250.334
3347.5,205.478
3348.5,168.917
3349.5,242.909
3350.5,206.64
3351.5,249.856
3352.5,250.334
3353.5,250.334
3354.5,249.974
3355.5,250.334
3356.5,250.334
3357.5,250.334
3358.5,250.334
3359.5,250.334
3360.5,250.334
3361.5,250.334
3362.5,250.334
3363.5,250.334
3364.5,250.147
3365.5,243.231
3366.5,236.276
3367.5,233.305
3368.5,207.914
3369.5,238.787
3370.5,200.198
3371.5,247.398
3372.5,250.334
3373.5,246.205
3374.5,134.159
3375.5,246.076
3376.5,235.052
3377.5,244.898
3378.5,250.334
3379.5,250.334
3380.5,250.334
3381.5,250.334
3382.5,240.49
3383.5,232.597
3384.5,250.334
3385.5,248.284
3386.5,238.18
3387.5,188.865
3388.5,174.318
3389.5,171.745
3390.5,180.754
3391.5,154.919
3392.5,172.124
3393.5,150.948
3394.5,123.016
3395.5,97.9599
3396.5,72.5752
3397.5,150.802
3398.5,139.646
3399.5,161.085
3400.5,240.167
3401.5,242.333
3402.5,249.378
3403.5,250.334
3404.5,250.334
3405.5,250.334
3406.5,248.269
3407.5,195.871
3408.5,152.855
3409.5,164.176
3410.5,123.372
3411.5,109.477
3412.5,93.7674
3413.5,134.845
3414.5,146.175
3415.5,147.254
3416.5,141.589
3417.5,123.917
3418.5,130.459
3419.5,124.671
3420.5,164.03
3421.5,118.962
3422.5,0.021401
3423.5,75.342
3424.5,92.1635
3425.5,243.013
3426.5,227.477
3427.5,250.334
3428.5,250.334
3429.5,249.726
3430.5,241.662
3431.5,241.604
3432.5,213.698
3433.5,195.292
3434.5,146.862
3435.5,113.442
3436.5,142.55
3437.5,130.152
3438.5,108.907
3439.5,114.52
3440.5,73.8737
3441.5,96.6812
3442.5,60.5738
3443.5,109.399
3444.5,75.8964
3445.5,190.905
3446.5,133.655
3447.5,223.697
3448.5,222.323
3449.5,204.135
3450.5,250.334
3451.5,250.334
3452.5,245.531
3453.5,246.434
3454.5,240.229
3455.5,209.924
3456.5,161.162
3457.5,218.463
3458.5,155.775
3459.5,133.026
3460.5,148.105
3461.5,98.9399
3462.5,60.6996
3463.5,54.5423
3464.5,49.7796
3465.5,96.727
3466.5,91.5758
3467.5,57.8853
3468.5,238.139
3469.5,211.924
3470.5,144.636
3471.5,88.3077
3472.5,211.999
3473.5,213.208
3474.5,212.695
3475.5,250.334
3476.5,250.334
3477.5,244.534
3478.5,118.139
3479.5,49.2455
3480.5,20.4379
3481.5,155.549
3482.5,130.953
3483.5,187.969
3484.5,214.944
3485.5,219.785
3486.5,197.288
3487.5,147.175
3488.5,183.299
3489.5,157.099
3490.5,167.057
3491.5,126.083
3492.5,129.526
3493.5,145.795
3494.5,179.883
3495.5,143.736
3496.5,250.334
3497.5,242.829
3498.5,247.477
3499.5,248.782
3500.5,245.879
3501.5,174.842
3502.5,68.5048
3503.5,153.869
3504.5,250.334
3505.5,250.334
3506.5,82.4302
3507.5,61.5617
3508.5,89.7577
3509.5,121.304
3510.5,0
3511.5,18.9115
3512.5,8.84736
3513.5,5.88647
3514.5,40.5044
3515.5,250.334
3516.5,5.38764
3517.5,3.76752
3518.5,2.71395
3519.5,33.7983
3520.5,98.7929
3521.5,22.2248
3522.5,0
3523.5,8.94966
3524.5,32.34
3525.5,7.14871
3526.5,68.6005
3527.5,3.68015
3528.5,7.90955
3529.5,0.279751
3530.5,0
3531.5,6.52231
3532.5,12.5393
3533.5,2.49251
3534.5,9.81657
3535.5,0
3536.5,0
3537.5,2.69776
3538.5,0
3539.5,4.2541
3540.5,72.9588
3541.5,2.63552
3542.5,23.5583
3543.5,5.82715
3544.5,59.5461
3545.5,69.1294
3546.5,34.8181
3547.5,25.0752
3548.5,6.08276
3549.5,3.97449
3550.5,6.82
3551.5,37.5199
3552.5,99.0535
3553.5,54.7785
3554.5,20.3145
3555.5,11.9281
3556.5,7.56561
3557.5,2.12219
3558.5,0
3559.5,0
3560.5,0
3561.5,4.0613
3562.5,24.1527
3563.5,5.87686
3564.5,12.1028
3565.5,15.0462
3566.5,7.809
3567.5,6.24385
3568.5,2.11502
3569.5,10.3764
3570.5,6.54038
3571.5,1.55907
3572.5,1.30959
3573.5,0
3574.5,0
3575.5,2.47727
3576.5,3.45801
3577.5,27.5895
3578.5,25.0861
3579.5,9.449
3580.5,8.31247
3581.5,17.2954
3582.5,37.3874
3583.5,25.751
3584.5,6.89742
3585.5,2.43104
3586.5,1.35662
3587.5,0
3588.5,60.7935
3589.5,0
3590.5,0
3591.5,1.50964
3592.5,0
3593.5,147.012
3594.5,72.5473
3595.5,28.7349
3596.5,16.1295
3597.5,25.9072
3598.5,27.2712
3599.5,31.2858
3600.5,28.3419
3601.5,29.735
3602.5,17.0905
3603.5,19.7063
3604.5,11.2594
3605.5,17.1381
3606.5,7.1653
3607.5,7.1736
3608.5,0
3609.5,0
3610.5,0
3611.5,0.0542179
3612.5,3.45499
3613.5,244.756
3614.5,17.2861
3615.5,4.81314
3616.5,48.0212
3617.5,12.8671
3618.5,9.29817
3619.5,22.83
3620.5,59.374
3621.5,39.649
3622.5,21.2227
3623.5,19.7946
3624.5,16.6154
3625.5,17.5071
3626.5,7.05838
3627.5,7.23969
3628.5,2.69217
3629.5,3.14666
3630.5,0
3631.5,0.602297
3632.5,1.33146
3633.5,2.51605
3634.5,1.52254
3635.5,0.794126
3636.5,16.6623
3637.5,35.8017
3638.5,17.7276
3639.5,30.4262
3640.5,44.2878
3641.5,40.2039
3642.5,39.066
3643.5,82.5754
3644.5,115.716
3645.5,182.146
3646.5,213.673
3647.5,233.641
3648.5,168.973
3649.5,127.622
3650.5,117.902
3651.5,105.219
3652.5,96.7014
3653.5,57.3302
3654.5,21.9996
3655.5,24.2873
3656.5,11.8754
3657.5,19.0393
3658.5,37.7751
3659.5,16.1933
3660.5,32.3084
3661.5,26.2626
3662.5,44.3153
3663.5,38.1051
3664.5,29.7961
3665.5,28.84
3666.5,91.8007
3667.5,88.6516
3668.5,160.075
3669.5,194.765
3670.5,165.186
3671.5,162.405
3672.5,164.98
3673.5,109.252
3674.5,55.4674
3675.5,21.6114
3676.5,5.92477
3677.5,4.54371
3678.5,3.428
3679.5,0
3680.5,0
3681.5,1.68889
3682.5,22.1405
3683.5,6.60005
3684.5,13.2349
3685.5,14.8534
3686.5,21.8874
3687.5,149.634
3688.5,22.3323
3689.5,15.9356
3690.5,24.4439
3691.5,101.197
3692.5,149.119
3693.5,189.513
3694.5,205.989
3695.5,178.799
3696.5,125.102
3697.5,100.836
3698.5,110.559
3699.5,86.2518
3700.5,92.0205
3701.5,61.4462
3702.5,41.7755
3703.5,32.2452
3704.5,32.533
3705.5,43.673
3706.5,30.8565
3707.5,40.1892
3708.5,49.1091
3709.5,24.1456
3710.5,24.2462
3711.5,26.8993
3712.5,72.5907
3713.5,65.9481
3714.5,112.064
3715.5,189.446
3716.5,172.211
3717.5,250.157
3718.5,250.334
3719.5,244.424
3720.5,236.577
3721.5,138.445
3722.5,141.138
3723.5,120.132
3724.5,84.3915
3725.5,96.6324
3726.5,68.5447
3727.5,113.808
3728.5,111.947
3729.5,81.8793
3730.5,109.261
3731.5,141.899
3732.5,145.482
3733.5,127.845
3734.5,178.32
3735.5,121.562
3736.5,102.206
3737.5,162.144
3738.5,152.524
3739.5,250.334
3740.5,236.79
3741.5,241.003
3742.5,242.568
3743.5,241.74
3744.5,199.673
3745.5,190.293
3746.5,104.588
3747.5,91.6378
3748.5,45.945
3749.5,47.686
3750.5,27.6938
3751.5,35.9253
3752.5,42.9562
3753.5,75.454
3754.5,98.152
3755.5,65.2168
3756.5,100.469
3757.5,103.812
3758.5,109.184
3759.5,148.094
3760.5,178.57
3761.5,152.369
3762.5,235.293
3763.5,250.334
3764.5,250.334
3765.5,250.334
3766.5,247.186
3767.5,245.819
3768.5,217.051
3769.5,241.219
3770.5,239.91
3771.5,154.023
3772.5,173.499
3773.5,109.953
3774.5,51.498
3775.5,56.2248
3776.5,125.838
3777.5,123.761
3778.5,162.015
3779.5,239.554
3780.5,83.03
3781.5,149.093
3782.5,241.012
3783.5,197.711
3784.5,133.679
3785.5,204.122
3786.5,226.687
3787.5,248.597
3788.5,250.334
3789.5,248.399
3790.5,243.397
3791.5,250.334
3792.5,235.265
3793.5,218.965
3794.5,238.399
3795.5,173.375
3796.5,161.284
3797.5,119.304
3798.5,76.2292
3799.5,77.6507
3800.5,47.3292
3801.5,66.1333
3802.5,99.6804
3803.5,78.0408
3804.5,238.704
3805.5,138.173
3806.5,145.555
3807.5,232.612
3808.5,250.334
3809.5,210.431
3810.5,245.663
3811.5,247.653
3812.5,239.739
3813.5,230.21
3814.5,243.856
3815.5,230.955
3816.5,242.492
3817.5,248.299
3818.5,225.027
3819.5,108.031
3820.5,146.652
3821.5,239.187
3822.5,146.25
3823.5,105.472
3824.5,104.857
3825.5,127.437
3826.5,110.721
3827.5,59.8226
3828.5,88.8883
3829.5,93.0644
3830.5,43.5742
3831.5,82.5134
3832.5,28.6571
3833.5,98.544
3834.5,56.0662
3835.5,193.417
3836.5,250.334
3837.5,36.0588
3838.5,74.8877
3839.5,23.9737
3840.5,11.4143
3841.5,41.4577
3842.5,47.521
3843.5,62.2195
3844.5,28.2307
3845.5,60.1471
3846.5,73.4011
3847.5,56.5013
3848.5,21.7627
3849.5,48.1919
3850.5,84.5076
3851.5,88.1574
3852.5,89.1817
3853.5,156.142
3854.5,72.4373
3855.5,62.1411
3856.5,43.1419
3857.5,6.88977
3858.5,19.6126
3859.5,40.9432
3860.5,26.1832
3861.5,51.8212
3862.5,64.4678
3863.5,50.4336
3864.5,51.4053
3865.5,58.2311
3866.5,14.2047
3867.5,15.9541
3868.5,4.7268
3869.5,10.2676
3870.5,25.7556
3871.5,11.2349
3872.5,16.9197
3873.5,38.8487
3874.5,48.7242
3875.5,51.9783
3876.5,29.8179
3877.5,50.7754
3878.5,39.064
3879.5,65.1598
3880.5,137.074
3881.5,91.9421
3882.5,191.095
3883.5,153.995
3884.5,99.8682
3885.5,106.25
3886.5,45.5402
3887.5,245.519
3888.5,200.004
3889.5,250.334
3890.5,249.748
3891.5,208.022
3892.5,245.634
3893.5,102.875
3894.5,203.163
3895.5,119.886
3896.5,170.823
3897.5,163.44
3898.5,0
3899.5,8.28721
3900.5,80.4847
3901.5,119.627
3902.5,78.795
3903.5,77.1052
3904.5,117.67
3905.5,186.172
3906.5,206.725
3907.5,26.487
3908.5,250.334
3909.5,25.5154
3910.5,6.74344
3911.5,6.3988
3912.5,137.561
3913.5,23.5471
3914.5,3.61854
3915.5,0
3916.5,0
3917.5,7.84179
3918.5,18.1648
3919.5,8.37284
3920.5,20.2127
3921.5,13.491
3922.5,21.4402
3923.5,9.96887
3924.5,9.23346
3925.5,13.347
3926.5,23.0293
3927.5,33.2118
3928.5,70.3588
3929.5,51.6637
3930.5,69.8973
3931.5,59.831
3932.5,105.568
3933.5,250.334
3934.5,250.334
3935.5,126.093
3936.5,92.8303
3937.5,52.5452
3938.5,103.841
3939.5,76.4377
3940.5,45.7014
3941.5,72.5062
3942.5,83.4281
3943.5,61.7912
3944.5,72.7756
3945.5,63.4718
3946.5,88.686
3947.5,67.934
3948.5,100.15
3949.5,101.94
3950.5,237.347
3951.5,180.257
3952.5,203.836
3953.5,239.338
3954.5,250.334
3955.5,250.334
3956.5,250.334
3957.5,250.334
3958.5,250.334
3959.5,250.334
3960.5,250.334
3961.5,249.553
3962.5,248.246
3963.5,152.979
3964.5,149.219
3965.5,124.675
3966.5,184.588
3967.5,189.118
3968.5,191.3
3969.5,185.16
3970.5,160.219
3971.5,163.665
3972.5,131.835
3973.5,110.338
3974.5,202.973
3975.5,131.323
3976.5,242.873
3977.5,244.901
3978.5,228.91
3979.5,242.066
3980.5,192.917
3981.5,214.125
3982.5,239.902
3983.5,235.457
3984.5,199.789
3985.5,136.135
3986.5,108.192
3987.5,87.7125
3988.5,61.9472
3989.5,112.779
3990.5,60.7881
3991.5,122.465
3992.5,139.07
3993.5,147.635
3994.5,163.815
3995.5,164.586
3996.5,205.3
3997.5,237.668
3998.5,250.334
3999.5,190.644
4000.5,250.334
4001.5,246.654
4002.5,243.248
4003.5,250.334
4004.5,250.334
4005.5,225.039
4006.5,216.976
4007.5,240.102
4008.5,238.328
4009.5,250.334
4010.5,245.556
4011.5,241.287
4012.5,244.948
4013.5,244.033
4014.5,242.987
4015.5,243.51
4016.5,245.902
4017.5,250.334
4018.5,214.612
4019.5,103.512
4020.5,174.481
4021.5,228.661
4022.5,127.569
4023.5,162.289
4024.5,205.694
4025.5,239.36
4026.5,215.383
4027.5,250.245
4028.5,250.334
4029.5,241.292
4030.5,250.334
4031.5,250.334
4032.5,250.334
4033.5,226.763
4034.5,247.621
4035.5,192.114
4036.5,120.869
4037.5,196.255
4038.5,158.315
4039.5,127.966
4040.5,218.519
4041.5,200.784
4042.5,184.417
4043.5,151.626
4044.5,181.858
4045.5,210.138
4046.5,106.003
4047.5,205.035
4048.5,139.937
4049.5,250.334
4050.5,249.411
4051.5,208.61
4052.5,237.639
4053.5,240.733
4054.5,244.184
4055.5,250.334
4056.5,240.172
4057.5,242.655
4058.5,141.611
4059.5,91.4256
4060.5,91.0219
4061.5,124.011
4062.5,83.4439
4063.5,100.408
4064.5,93.3736
4065.5,101.99
4066.5,69.0824
4067.5,52.139
4068.5,107.806
4069.5,51.8381
4070.5,110.657
4071.5,88.1838
4072.5,209.543
4073.5,195.448
4074.5,247.55
4075.5,239.27
4076.5,238.02
4077.5,160.573
4078.5,188.67
4079.5,149.853
4080.5,135.864
4081.5,118.647
4082.5,87.7579
4083.5,42.8036
4084.5,36.0674
4085.5,49.5705
4086.5,60.8567
4087.5,45.2034
4088.5,42.3932
4089.5,39.7839
4090.5,45.0329
4091.5,32.143
4092.5,55.9896
4093.5,56.7011
4094.5,72.4617
4095.5,67.8339
4096.5,55.2782
4097.5,69.9943
4098.5,119.207
4099.5,160.5
4100.5,157.423
4101.5,157.92
4102.5,202.161
4103.5,134.28
4104.5,125.828
4105.5,124.753
4106.5,89.2742
4107.5,60.7024
4108.5,65.9674
4109.5,34.7007
4110.5,58.4983
4111.5,35.275
4112.5,40.0196
4113.5,38.764
4114.5,41.4316
4115.5,62.0727
4116.5,62.4228
4117.5,55.0337
4118.5,54.2831
4119.5,87.5317
4120.5,139.986
4121.5,101.184
4122.5,109.347
4123.5,220.22
4124.5,249.587
4125.5,246.066
4126.5,241.5
4127.5,241.722
4128.5,218.956
4129.5,137.221
4130.5,119.5
4131.5,133.999
4132.5,100.297
4133.5,97.4705
4134.5,85.0453
4135.5,64.8529
4136.5,53.4353
4137.5,54.9695
4138.5,38.5366
4139.5,7.93511
4140.5,9.75712
4141.5,16.6824
4142.5,13.5864
4143.5,143.348
4144.5,98.303
4145.5,250.334
4146.5,110.367
4147.5,81.5053
4148.5,40.5868
4149.5,190.572
4150.5,158.338
4151.5,132.584
4152.5,167.063
4153.5,180.427
4154.5,137.07
4155.5,203.862
4156.5,80.693
4157.5,113.988
4158.5,100.594
4159.5,98.3703
4160.5,120.541
4161.5,113.61
4162.5,103.176
4163.5,75.1354
4164.5,104.304
4165.5,93.1476
4166.5,113.416
4167.5,95.9089
4168.5,56.1543
4169.5,94.7693
4170.5,137.972
4171.5,240.465
4172.5,250.334
4173.5,250.334
4174.5,250.334
4175.5,242.53
4176.5,201.201
4177.5,165.763
4178.5,137.297
4179.5,108.012
4180.5,40.8751
4181.5,53.371
4182.5,46.4244
4183.5,43.4464
4184.5,55.9846
4185.5,38.4343
4186.5,15.2583
4187.5,22.1956
4188.5,37.3391
4189.5,18.8619
4190.5,24.0904
4191.5,20.6635
4192.5,20.1967
4193.5,67.5425
4194.5,226.39
4195.5,250.334
4196.5,250.334
4197.5,250.334
4198.5,248.942
4199.5,204.759
4200.5,163.884
4201.5,182.116
4202.5,96.243
4203.5,90.5825
4204.5,71.2779
4205.5,59.6726
4206.5,52.137
4207.5,79.4111
4208.5,57.4827
4209.5,75.2181
4210.5,96.7158
4211.5,42.2971
4212.5,62.8885
4213.5,27.2916
4214.5,52.5055
4215.5,59.1149
4216.5,94.4283
4217.5,152.292
4218.5,245.92
4219.5,250.334
4220.5,240.546
4221.5,244.212
4222.5,231.56
4223.5,197.349
4224.5,234.157
4225.5,163.617
4226.5,150.711
4227.5,55.5364
4228.5,106.331
4229.5,43.6591
4230.5,27.7088
4231.5,70.9616
4232.5,96.9266
4233.5,77.66
4234.5,116.17
4235.5,123.51
4236.5,114.442
4237.5,137.605
4238.5,160.68
4239.5,112.869
4240.5,190.739
4241.5,234.542
4242.5,250.334
4243.5,250.334
4244.5,250.334
4245.5,250.334
4246.5,250.334
4247.5,250.334
4248.5,250.334
4249.5,245.724
4250.5,244.418
4251.5,241.451
4252.5,218.566
4253.5,201.555
4254.5,182.241
4255.5,234.948
4256.5,250.334
4257.5,250.334
4258.5,246.006
4259.5,250.334
4260.5,250.334
4261.5,250.334
4262.5,250.334
4263.5,250.334
4264.5,250.334
4265.5,250.334
4266.5,250.334
4267.5,250.334
4268.5,250.334
4269.5,250.334
4270.5,250.334
4271.5,250.334
4272.5,250.334
4273.5,250.334
4274.5,250.334
4275.5,223.399
4276.5,216.702
4277.5,151.474
4278.5,149.324
4279.5,229.495
4280.5,241.55
4281.5,250.334
4282.5,250.334
4283.5,250.334
4284.5,243.323
4285.5,249.994
4286.5,250.334
4287.5,213.725
4288.5,250.334
4289.5,250.334
4290.5,250.334
4291.5,250.334
4292.5,250.334
4293.5,250.334
4294.5,250.334
4295.5,250.334
4296.5,250.334
4297.5,250.334
4298.5,250.334
4299.5,247.906
4300.5,241.311
4301.5,201.487
4302.5,233.941
4303.5,239.175
4304.5,240.885
4305.5,240.58
4306.5,250.334
4307.5,250.334
4308.5,219.117
4309.5,245.294
4310.5,202.168
4311.5,215.168
4312.5,250.334
4313.5,250.334
4314.5,250.334
4315.5,250.334
4316.5,245.353
4317.5,250.334
4318.5,250.334
4319.5,250.334
4320.5,247.17
4321.5,248.477
4322.5,243.639
4323.5,242.655
4324.5,238.861
4325.5,216.145
4326.5,201.158
4327.5,168.256
4328.5,232.451
4329.5,238.293
4330.5,235.404
4331.5,227.049
4332.5,207.68
4333.5,250.334
4334.5,248.761
4335.5,247.593
4336.5,246.425
4337.5,250.334
4338.5,250.334
4339.5,250.334
4340.5,250.334
4341.5,250.334
4342.5,250.334
4343.5,250.334
4344.5,250.334
4345.5,246.995
4346.5,249.746
4347.5,206.532
4348.5,132.495
4349.5,129.508
4350.5,110.968
4351.5,64.2903
4352.5,56.7808
4353.5,34.1611
4354.5,75.9089
4355.5,67.3888
4356.5,60.0416
4357.5,116.624
4358.5,66.4259
4359.5,164.886
4360.5,95.0285
4361.5,149.051
4362.5,177.059
4363.5,246.884
4364.5,250.334
4365.5,250.334
4366.5,241.653
4367.5,188.297
4368.5,71.7465
4369.5,41.1828
4370.5,16.1826
4371.5,9.32857
4372.5,7.55226
4373.5,4.5327
4374.5,1.16806
4375.5,0
4376.5,0
4377.5,0
4378.5,0
4379.5,0.353399
4380.5,0
4381.5,2.10425
4382.5,17.542
4383.5,6.25518
4384.5,61.0645
4385.5,15.012
4386.5,29.1412
4387.5,100.968
4388.5,114.51
4389.5,230.719
4390.5,124.221
4391.5,161.765
4392.5,100.059
4393.5,44.346
4394.5,34.3406
4395.5,19.6774
4396.5,26.4944
4397.5,21.4068
4398.5,9.85794
4399.5,0
4400.5,0
4401.5,0
4402.5,0
4403.5,13.3034
4404.5,14.5773
4405.5,19.6305
4406.5,34.2576
4407.5,32.1628
4408.5,24.9325
4409.5,36.0646
4410.5,21.5888
4411.5,38.7711
4412.5,74.1951
4413.5,81.143
4414.5,25.6884
4415.5,66.4984
4416.5,108.525
4417.5,66.4624
4418.5,46.8121
4419.5,11.2987
4420.5,8.35245
4421.5,0
4422.5,0
4423.5,0
4424.5,0
4425.5,0
4426.5,2.8493
4427.5,5.30776
4428.5,11.9366
4429.5,14.3369
4430.5,24.456
4431.5,29.8302
4432.5,21.9842
4433.5,56.9204
4434.5,64.3819
4435.5,216.405
4436.5,217.017
4437.5,169.737
4438.5,76.502
4439.5,56.8619
4440.5,57.6222
4441.5,19.791
4442.5,8.66078
4443.5,16.5528
4444.5,4.71143
4445.5,0
4446.5,0
4447.5,0
4448.5,0
4449.5,1.53614
4450.5,5.13906
4451.5,15.9737
4452.5,12.4378
4453.5,16.2734
4454.5,24.3743
4455.5,22.7712
4456.5,16.2589
4457.5,25.1534
4458.5,50.5761
4459.5,212
4460.5,186.18
4461.5,163.873
4462.5,154.698
4463.5,139.523
4464.5,109.381
4465.5,114.612
4466.5,98.6236
4467.5,36.3276
4468.5,34.8695
4469.5,20.6008
4470.5,22.2242
4471.5,18.1168
4472.5,9.44135
4473.5,17.1112
4474.5,20.669
4475.5,18.24
4476.5,53.7102
4477.5,58.0869
4478.5,85.5855
4479.5,52.3476
4480.5,116.852
4481.5,58.0495
4482.5,106.604
4483.5,139.804
4484.5,238.282
4485.5,250.334
4486.5,248.179
4487.5,224.01
4488.5,177.371
4489.5,121.368
4490.5,113.835
4491.5,98.2922
4492.5,76.9805
4493.5,74.9577
4494.5,53.959
4495.5,89.3189
4496.5,61.3913
4497.5,57.9687
4498.5,56.8935
4499.5,55.8191
4500.5,51.9543
4501.5,38.8631
4502.5,36.8344
4503.5,111.253
4504.5,189.412
4505.5,213.453
4506.5,131.904
4507.5,243.207
4508.5,207.783
4509.5,243.485
4510.5,235.404
4511.5,154.93
4512.5,183.66
4513.5,159.094
4514.5,154.976
4515.5,81.5368
4516.5,53.4874
4517.5,47.4047
4518.5,29.6904
4519.5,35.4359
4520.5,44.3114
4521.5,35.7721
4522.5,39.5253
4523.5,25.8811
4524.5,53.5735
4525.5,28.9582
4526.5,55.6077
4527.5,250.334
4528.5,157.247
4529.5,230.919
4530.5,166.592
4531.5,159.55
4532.5,160.868
4533.5,144.757
4534.5,108.888
4535.5,97.6641
4536.5,147.93
4537.5,166.21
4538.5,150.619
4539.5,103.462
4540.5,122.322
4541.5,96.9944
4542.5,61.0171
4543.5,35.7888
4544.5,58.4074
4545.5,36.7345
4546.5,51.9537
4547.5,50.8828
4548.5,55.0736
4549.5,40.8312
4550.5,36.4403
4551.5,89.1715
4552.5,40.0996
4553.5,63.1104
4554.5,139.2
4555.5,213.508
4556.5,241.218
4557.5,233.628
4558.5,239.334
4559.5,169.776
4560.5,121.422
4561.5,63.5376
4562.5,98.8759
4563.5,48.4834
4564.5,55.4315
4565.5,54.2735
4566.5,64.6956
4567.5,60.6425
4568.5,58.7252
4569.5,74.4795
4570.5,74.9683
4571.5,70.3537
4572.5,57.4095
4573.5,111.585
4574.5,157.527
4575.5,159.664
4576.5,205.759
4577.5,114.913
4578.5,239.925
4579.5,244.47
4580.5,224.182
4581.5,244.216
4582.5,226.656
4583.5,110.481
4584.5,97.7476
4585.5,71.5832
4586.5,73.2005
4587.5,78.5397
4588.5,85.011
4589.5,53.0713
4590.5,61.7875
4591.5,57.1475
4592.5,63.8915
4593.5,75.669
4594.5,91.3844
4595.5,99.9039
4596.5,151.576
4597.5,250.334
4598.5,176.05
4599.5,249.259
4600.5,118.141
4601.5,228.003
4602.5,194.582
4603.5,214.349
4604.5,156.429
4605.5,237.203
4606.5,209.665
4607.5,130.931
4608.5,118.759
4609.5,126.486
