,Day,Time,LMP,peak_hour,bypass_pretreatment_flow,power_from_grid,intake.op_mode,intake.startup,intake.shutdown,intake.energy_intensity,intake.power_consumption,intake.recovery,intake.feed_flowrate,intake.product_flowrate,intake.reject_flowrate,intake.feed_cost,intake.chemical_cost,pretreatment.op_mode,pretreatment.startup,pretreatment.shutdown,pretreatment.power_consumption,pretreatment.feed_flowrate,pretreatment.product_flowrate,pretreatment.reject_flowrate,pretreatment.inlet_flowrate,pretreatment.leftover_flow,pretreatment.uf_pumps[1].op_mode,pretreatment.uf_pumps[1].startup,pretreatment.uf_pumps[1].shutdown,pretreatment.uf_pumps[1].energy_intensity,pretreatment.uf_pumps[1].power_consumption,pretreatment.uf_pumps[1].recovery,pretreatment.uf_pumps[1].feed_flowrate,pretreatment.uf_pumps[1].product_flowrate,pretreatment.uf_pumps[1].reject_flowrate,pretreatment.uf_pumps[2].op_mode,pretreatment.uf_pumps[2].startup,pretreatment.uf_pumps[2].shutdown,pretreatment.uf_pumps[2].energy_intensity,pretreatment.uf_pumps[2].power_consumption,pretreatment.uf_pumps[2].recovery,pretreatment.uf_pumps[2].feed_flowrate,pretreatment.uf_pumps[2].product_flowrate,pretreatment.uf_pumps[2].reject_flowrate,pretreatment.uf_pumps[3].op_mode,pretreatment.uf_pumps[3].startup,pretreatment.uf_pumps[3].shutdown,pretreatment.uf_pumps[3].energy_intensity,pretreatment.uf_pumps[3].power_consumption,pretreatment.uf_pumps[3].recovery,pretreatment.uf_pumps[3].feed_flowrate,pretreatment.uf_pumps[3].product_flowrate,pretreatment.uf_pumps[3].reject_flowrate,reverse_osmosis.op_mode,reverse_osmosis.startup,reverse_osmosis.shutdown,reverse_osmosis.power_consumption,reverse_osmosis.feed_flowrate,reverse_osmosis.product_flowrate,reverse_osmosis.reject_flowrate,reverse_osmosis.inlet_flowrate,reverse_osmosis.leftover_flow,reverse_osmosis.ro_skid[1].op_mode,reverse_osmosis.ro_skid[1].startup,reverse_osmosis.ro_skid[1].shutdown,reverse_osmosis.ro_skid[1].energy_intensity,reverse_osmosis.ro_skid[1].power_consumption,reverse_osmosis.ro_skid[1].recovery,reverse_osmosis.ro_skid[1].feed_flowrate,reverse_osmosis.ro_skid[1].product_flowrate,reverse_osmosis.ro_skid[1].reject_flowrate,reverse_osmosis.ro_skid[2].op_mode,reverse_osmosis.ro_skid[2].startup,reverse_osmosis.ro_skid[2].shutdown,reverse_osmosis.ro_skid[2].energy_intensity,reverse_osmosis.ro_skid[2].power_consumption,reverse_osmosis.ro_skid[2].recovery,reverse_osmosis.ro_skid[2].feed_flowrate,reverse_osmosis.ro_skid[2].product_flowrate,reverse_osmosis.ro_skid[2].reject_flowrate,reverse_osmosis.ro_skid[3].op_mode,reverse_osmosis.ro_skid[3].startup,reverse_osmosis.ro_skid[3].shutdown,reverse_osmosis.ro_skid[3].energy_intensity,reverse_osmosis.ro_skid[3].power_consumption,reverse_osmosis.ro_skid[3].recovery,reverse_osmosis.ro_skid[3].feed_flowrate,reverse_osmosis.ro_skid[3].product_flowrate,reverse_osmosis.ro_skid[3].reject_flowrate,reverse_osmosis.ro_skid[4].op_mode,reverse_osmosis.ro_skid[4].startup,reverse_osmosis.ro_skid[4].shutdown,reverse_osmosis.ro_skid[4].energy_intensity,reverse_osmosis.ro_skid[4].power_consumption,reverse_osmosis.ro_skid[4].recovery,reverse_osmosis.ro_skid[4].feed_flowrate,reverse_osmosis.ro_skid[4].product_flowrate,reverse_osmosis.ro_skid[4].reject_flowrate,posttreatment.op_mode,posttreatment.startup,posttreatment.shutdown,posttreatment.energy_intensity,posttreatment.power_consumption,posttreatment.feed_flowrate,posttreatment.product_flowrate,posttreatment.reject_flowrate,posttreatment.chemical_cost,brine_discharge.op_mode,brine_discharge.startup,brine_discharge.shutdown,brine_discharge.feed_flowrate,brine_discharge.power_consumption,brine_discharge.brine_cost,num_skids_online,net_power_consumption,water_revenue,demand_response_revenue,emissions_cost,energy_cost
89,1,90,3.78877,0,0,0,,,,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0.271,0,0.96,0,0,0,0,0,1,0.271,0,0.96,0,0,0,0,0,0,0.271,0,0.96,0,0,0,,,,0,0,0,0,0,0,0,0,1,0.087248178,0,0.88,0,0,0,0,0,1,0.087248178,0,0.88,0,0,0,0,0,1,0.087248178,0,0.88,0,0,0,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
90,1,91,5.01894,0,0,0,,,,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0.271,0,0.96,0,0,0,0,0,0,0.271,0,0.96,0,0,0,0,0,0,0.271,0,0.96,0,0,0,,,,0,0,0,0,0,0,0,0,0,0.087248178,0,0.88,0,0,0,0,0,0,0.087248178,0,0.88,0,0,0,0,0,0,0.087248178,0,0.88,0,0,0,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
91,1,92,2.52611,0,0,0,,,,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0.271,0,0.96,0,0,0,0,0,0,0.271,0,0.96,0,0,0,0,0,0,0.271,0,0.96,0,0,0,,,,0,0,0,0,0,0,0,0,0,0.087248178,0,0.88,0,0,0,0,0,0,0.087248178,0,0.88,0,0,0,0,0,0,0.087248178,0,0.88,0,0,0,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
92,1,93,0.75581,0,0,0,,,,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0.271,0,0.96,0,0,0,0,0,0,0.271,0,0.96,0,0,0,0,0,0,0.271,0,0.96,0,0,0,,,,0,0,0,0,0,0,0,0,0,0.087248178,0,0.88,0,0,0,0,0,0,0.087248178,0,0.88,0,0,0,0,0,0,0.087248178,0,0.88,0,0,0,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
93,1,94,0.154,0,0,569.0854513,,,,0,0,1,1083.333333,1083.333333,0,173.3333333,35.96666667,0,,,167.7415278,1083.333333,1040,43.33333333,1083.333333,0,1,1,0,0.161289931,83.87076389,0.96,541.6666667,520,21.66666667,1,1,0,0.161289931,83.87076389,0.96,541.6666667,520,21.66666667,0,0,0,0.271,0,0.96,0,0,0,,,,308.9087236,1040,915.2,124.8,1040,0,1,1,0,0.337531385,154.4543618,0.88,520,457.6,62.4,1,1,0,0.337531385,154.4543618,0.88,520,457.6,62.4,0,0,0,0.087248178,0,0.88,0,0,0,0,0,0,0.087248178,0,0.88,0,0,0,0,,,0.101,92.4352,915.2,0,915.2,28.3712,1,,,1083.333333,0,465.8333333,2,569.0854513,0,0,0,87.63915951
94,1,95,0.12052,0,0,569.0854513,,,,0,0,1,1083.333333,1083.333333,0,173.3333333,35.96666667,0,,,167.7415278,1083.333333,1040,43.33333333,1083.333333,0,1,0,0,0.161289931,83.87076389,0.96,541.6666667,520,21.66666667,1,0,0,0.161289931,83.87076389,0.96,541.6666667,520,21.66666667,0,0,0,0.271,0,0.96,0,0,0,,,,308.9087236,1040,915.2,124.8,1040,0,1,0,0,0.337531385,154.4543618,0.88,520,457.6,62.4,1,0,0,0.337531385,154.4543618,0.88,520,457.6,62.4,0,0,0,0.087248178,0,0.88,0,0,0,0,0,0,0.087248178,0,0.88,0,0,0,0,,,0.101,92.4352,915.2,0,915.2,28.3712,1,,,1083.333333,0,465.8333333,2,569.0854513,0,0,0,68.5861786
95,1,96,0.11633,0,0,1457.211109,,,,0,0,1,2497.930528,2497.930528,0,399.6688844,82.93129352,0,,,384.3053989,2497.930528,2398.013307,99.91722111,2497.930528,0,1,0,0,0.160259911,128.1017997,0.96,832.6435092,799.3377688,33.30574037,1,0,0,0.160259911,128.1017996,0.96,832.6435092,799.3377688,33.30574037,1,1,0,0.160259911,128.1017997,0.96,832.6435092,799.3377688,33.30574037,,,,848.8863659,2398.013307,2218.013307,180,2398.013307,0,1,0,0,0.382971736,212.5493133,0.925,600,555,45,1,0,0,0.382971736,212.5493133,0.925,600,555,45,1,1,0,0.382971736,212.5493133,0.925,600,555,45,1,1,0,0.381977113,211.238426,0.924750838,598.0133065,553.0133065,45,1,,,0.101,224.019344,2218.013307,2218.013307,0,68.7584125,0,,,279.9172211,0,120.3644051,4,1457.211109,0,0,0,169.5173683
96,1,97,0.1121,0,0,1457.211109,,,,0,0,1,2497.930528,2497.930528,0,399.6688844,82.93129351,0,,,384.3053988,2497.930528,2398.013306,99.9172211,2497.930528,0,1,0,0,0.160259911,128.1017997,0.96,832.6435094,799.337769,33.30574037,1,0,0,0.160259911,128.1017996,0.96,832.6435092,799.3377688,33.30574037,1,0,0,0.160259911,128.1017995,0.96,832.6435089,799.3377686,33.30574036,,,,848.8863659,2398.013306,2218.013307,180,2398.013307,0,1,0,0,0.382971736,212.5493133,0.925,600,555,45,1,0,0,0.382971736,212.5493133,0.925,600,555,45,1,0,0,0.382971736,212.5493133,0.925,600,555,45,1,0,0,0.381977113,211.238426,0.924750838,598.0133065,553.0133065,45,1,,,0.101,224.019344,2218.013307,2218.013307,0,68.7584125,0,,,279.917221,0,120.364405,4,1457.211109,0,0,0,163.3533653
97,1,98,0.1119,0,0,1457.211109,,,,0,0,1,2497.930528,2497.930528,0,399.6688844,82.93129352,0,,,384.3053989,2497.930528,2398.013307,99.91722111,2497.930528,0,1,0,0,0.160259911,128.1017997,0.96,832.6435094,799.337769,33.30574037,1,0,0,0.160259911,128.1017997,0.96,832.6435094,799.337769,33.30574037,1,0,0,0.160259911,128.1017995,0.96,832.6435089,799.3377686,33.30574036,,,,848.8863662,2398.013307,2218.013307,180,2398.013307,0,1,0,0,0.382971736,212.5493133,0.925,600,555,45,1,0,0,0.382971736,212.5493133,0.925,600,555,45,1,0,0,0.382971736,212.5493133,0.925,600,555,45,1,0,0,0.381977113,211.2384263,0.924750839,598.0133065,553.013307,45,1,,,0.101,224.019344,2218.013307,2218.013307,0,68.75841252,0,,,279.9172207,0,120.3644049,4,1457.211109,0,0,0,163.0619231
98,1,99,0.11243,0,0,1457.211108,,,,0,0,1,2497.930527,2497.930527,0,399.6688843,82.93129349,0,,,384.3053985,2497.930527,2398.013306,99.91722109,2497.930527,0,1,0,0,0.160259911,128.1017995,0.96,832.6435094,799.337769,33.30574037,1,0,0,0.160259911,128.1017995,0.96,832.6435089,799.3377686,33.30574036,1,0,0,0.160259911,128.1017995,0.96,832.6435089,799.3377686,33.30574036,,,,848.8863659,2398.013306,2218.013307,180,2398.013307,0,1,0,0,0.382971736,212.5493133,0.925,600,555,45,1,0,0,0.382971736,212.5493133,0.925,600,555,45,1,0,0,0.382971736,212.5493133,0.925,600,555,45,1,0,0,0.381977113,211.238426,0.924750838,598.0133065,553.0133065,45,1,,,0.101,224.019344,2218.013307,2218.013307,0,68.7584125,0,,,279.9172207,0,120.3644049,4,1457.211108,0,0,0,163.8342449
99,1,100,0.11364,0,0,1457.211109,,,,0,0,1,2497.930527,2497.930527,0,399.6688843,82.93129349,0,,,384.3053986,2497.930527,2398.013306,99.91722109,2497.930527,0,1,0,0,0.160259911,128.1017995,0.96,832.6435094,799.337769,33.30574037,1,0,0,0.160259911,128.1017995,0.96,832.6435089,799.3377686,33.30574036,1,0,0,0.160259911,128.1017996,0.96,832.6435089,799.3377686,33.30574036,,,,848.8863662,2398.013306,2218.013307,180,2398.013307,0,1,0,0,0.382971736,212.5493133,0.925,600,555,45,1,0,0,0.382971736,212.5493133,0.925,600,555,45,1,0,0,0.382971736,212.5493133,0.925,600,555,45,1,0,0,0.381977113,211.2384263,0.924750839,598.0133065,553.013307,45,1,,,0.101,224.019344,2218.013307,2218.013307,0,68.75841252,0,,,279.9172202,0,120.3644047,4,1457.211109,0,0,0,165.5974704
100,1,101,0.11658,0,0,1457.211108,,,,0,0,1,2497.930528,2497.930528,0,399.6688844,82.93129352,0,,,384.3053979,2497.930528,2398.013307,99.91722111,2497.930528,0,1,0,0,0.160259911,128.1017998,0.96,832.6435098,799.3377694,33.30574039,1,0,0,0.16025991,128.1017991,0.96,832.6435089,799.3377686,33.30574036,1,0,0,0.16025991,128.1017991,0.96,832.6435089,799.3377686,33.30574036,,,,848.886366,2398.013307,2218.013307,180,2398.013307,0,1,0,0,0.382971736,212.5493133,0.925,600,555,45,1,0,0,0.382971736,212.5493133,0.925,600,555,45,1,0,0,0.382971736,212.5493133,0.925,600,555,45,1,0,0,0.381977113,211.2384261,0.924750838,598.0133065,553.0133065,45,1,,,0.101,224.019344,2218.013307,2218.013307,0,68.7584125,0,,,279.9172211,0,120.3644051,4,1457.211108,0,0,0,169.881671
101,1,102,0.12222,0,0,1457.211109,,,,0,0,1,2497.930528,2497.930528,0,399.6688844,82.93129352,0,,,384.3053985,2497.930528,2398.013307,99.91722111,2497.930528,0,1,0,0,0.160259911,128.1017998,0.96,832.6435098,799.3377694,33.30574039,1,0,0,0.160259911,128.1017994,0.96,832.6435089,799.3377686,33.30574036,1,0,0,0.160259911,128.1017994,0.96,832.6435089,799.3377686,33.30574036,,,,848.8863663,2398.013307,2218.013307,180,2398.013307,0,1,0,0,0.382971736,212.5493137,0.925000001,600,555,45,1,0,0,0.382971735,212.5493132,0.924999999,600,555,45,1,0,0,0.382971736,212.5493133,0.925,600,555,45,1,0,0,0.381977113,211.2384261,0.924750838,598.0133065,553.0133065,45,1,,,0.101,224.019344,2218.013307,2218.013307,0,68.75841253,0,,,279.9172211,0,120.3644051,4,1457.211109,0,0,0,178.1003417
