,Day,Time,LMP,bypass_pretreatment_flow,power_from_grid,intake.op_mode,intake.startup,intake.shutdown,intake.energy_intensity,intake.power_consumption,intake.recovery,intake.feed_flowrate,intake.product_flowrate,intake.reject_flowrate,intake.feed_cost,intake.chemical_cost,pretreatment.op_mode,pretreatment.startup,pretreatment.shutdown,pretreatment.power_consumption,pretreatment.feed_flowrate,pretreatment.product_flowrate,pretreatment.reject_flowrate,pretreatment.inlet_flowrate,pretreatment.leftover_flow,pretreatment.uf_pumps[1].op_mode,pretreatment.uf_pumps[1].startup,pretreatment.uf_pumps[1].shutdown,pretreatment.uf_pumps[1].energy_intensity,pretreatment.uf_pumps[1].power_consumption,pretreatment.uf_pumps[1].recovery,pretreatment.uf_pumps[1].feed_flowrate,pretreatment.uf_pumps[1].product_flowrate,pretreatment.uf_pumps[1].reject_flowrate,pretreatment.uf_pumps[2].op_mode,pretreatment.uf_pumps[2].startup,pretreatment.uf_pumps[2].shutdown,pretreatment.uf_pumps[2].energy_intensity,pretreatment.uf_pumps[2].power_consumption,pretreatment.uf_pumps[2].recovery,pretreatment.uf_pumps[2].feed_flowrate,pretreatment.uf_pumps[2].product_flowrate,pretreatment.uf_pumps[2].reject_flowrate,pretreatment.uf_pumps[3].op_mode,pretreatment.uf_pumps[3].startup,pretreatment.uf_pumps[3].shutdown,pretreatment.uf_pumps[3].energy_intensity,pretreatment.uf_pumps[3].power_consumption,pretreatment.uf_pumps[3].recovery,pretreatment.uf_pumps[3].feed_flowrate,pretreatment.uf_pumps[3].product_flowrate,pretreatment.uf_pumps[3].reject_flowrate,reverse_osmosis.op_mode,reverse_osmosis.startup,reverse_osmosis.shutdown,reverse_osmosis.power_consumption,reverse_osmosis.feed_flowrate,reverse_osmosis.product_flowrate,reverse_osmosis.reject_flowrate,reverse_osmosis.inlet_flowrate,reverse_osmosis.leftover_flow,reverse_osmosis.ro_skid[1].op_mode,reverse_osmosis.ro_skid[1].startup,reverse_osmosis.ro_skid[1].shutdown,reverse_osmosis.ro_skid[1].energy_intensity,reverse_osmosis.ro_skid[1].power_consumption,reverse_osmosis.ro_skid[1].recovery,reverse_osmosis.ro_skid[1].feed_flowrate,reverse_osmosis.ro_skid[1].product_flowrate,reverse_osmosis.ro_skid[1].reject_flowrate,reverse_osmosis.ro_skid[2].op_mode,reverse_osmosis.ro_skid[2].startup,reverse_osmosis.ro_skid[2].shutdown,reverse_osmosis.ro_skid[2].energy_intensity,reverse_osmosis.ro_skid[2].power_consumption,reverse_osmosis.ro_skid[2].recovery,reverse_osmosis.ro_skid[2].feed_flowrate,reverse_osmosis.ro_skid[2].product_flowrate,reverse_osmosis.ro_skid[2].reject_flowrate,reverse_osmosis.ro_skid[3].op_mode,reverse_osmosis.ro_skid[3].startup,reverse_osmosis.ro_skid[3].shutdown,reverse_osmosis.ro_skid[3].energy_intensity,reverse_osmosis.ro_skid[3].power_consumption,reverse_osmosis.ro_skid[3].recovery,reverse_osmosis.ro_skid[3].feed_flowrate,reverse_osmosis.ro_skid[3].product_flowrate,reverse_osmosis.ro_skid[3].reject_flowrate,reverse_osmosis.ro_skid[4].op_mode,reverse_osmosis.ro_skid[4].startup,reverse_osmosis.ro_skid[4].shutdown,reverse_osmosis.ro_skid[4].energy_intensity,reverse_osmosis.ro_skid[4].power_consumption,reverse_osmosis.ro_skid[4].recovery,reverse_osmosis.ro_skid[4].feed_flowrate,reverse_osmosis.ro_skid[4].product_flowrate,reverse_osmosis.ro_skid[4].reject_flowrate,posttreatment.op_mode,posttreatment.startup,posttreatment.shutdown,posttreatment.energy_intensity,posttreatment.power_consumption,posttreatment.feed_flowrate,posttreatment.product_flowrate,posttreatment.reject_flowrate,posttreatment.chemical_cost,brine_discharge.op_mode,brine_discharge.startup,brine_discharge.shutdown,brine_discharge.feed_flowrate,brine_discharge.power_consumption,brine_discharge.brine_cost,power_generation.op_mode,power_generation.startup,power_generation.shutdown,power_generation.power_utilized,power_generation.power_curtailed,num_skids_online,net_power_consumption,water_revenue,demand_response_revenue,emissions_cost,energy_cost
44,1,45,0.15246,0.0,554.7217181688327,,,,0,0.0,1,1083.3333333333333,1083.3333333333333,-0.0,173.33333333333334,35.96666666666667,0.0,,,175.7821861988333,1083.3333333333333,1040.0,43.333333333333336,1083.3333333333333,0.0,1.0,0.0,-0.0,0.1660490085688526,92.9669231106895,0.96,583.2045984713305,559.8764145324773,23.32818393885324,1.0,0.0,-0.0,0.1724873879985756,82.8152630881438,0.96,500.12873486200135,480.12358546752125,20.00514939448007,0.0,0.0,-0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,313.4361983999995,1040.0,956.8,83.2,1040.0,0.0,1.0,0.0,0.0,0.32758799999999993,156.71809919999976,0.92,520.0,478.4,41.6,1.0,0.0,0.0,0.32758799999999993,156.71809919999976,0.92,520.0,478.4,41.6,0.0,0.0,0.0,0.5411000000000001,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,96.63679999999987,956.8,956.8,0.0,29.660799999999956,0.0,,,126.53333333333333,0.0,54.4093333333333,,,,31.13346643,0.0,2.0,554.7217181688327,0.0,-0.0,0.0,84.57287315202024
45,1,46,0.15246,0.0,554.603008478833,,,,0,0.0,1,1083.3333333333333,1083.3333333333333,-0.0,173.33333333333334,35.96666666666667,0.0,,,175.7821861988333,1083.3333333333333,1040.0,43.333333333333336,1083.3333333333333,0.0,1.0,0.0,-0.0,0.1660490085688526,92.9669231106895,0.96,583.2045984713305,559.8764145324773,23.32818393885324,1.0,0.0,-0.0,0.1724873879985756,82.8152630881438,0.96,500.12873486200135,480.12358546752125,20.00514939448007,0.0,0.0,-0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,313.4361983999995,1040.0,956.8,83.2,1040.0,0.0,1.0,0.0,0.0,0.32758799999999993,156.71809919999976,0.92,520.0,478.4,41.6,1.0,0.0,0.0,0.32758799999999993,156.71809919999976,0.92,520.0,478.4,41.6,0.0,0.0,0.0,0.5411000000000001,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,96.63679999999987,956.8,956.8,0.0,29.660799999999956,0.0,,,126.53333333333333,0.0,54.4093333333333,,,,31.25217612,0.0,2.0,554.6030084788326,0.0,-0.0,0.0,84.55477467268288
46,1,47,0.1016,0.0,607.7254059735806,,,,0,0.0,1,1166.4091969426613,1166.4091969426613,-0.0,186.6254715108258,38.72478533849635,0.0,,,185.93384282247976,1166.4091969426613,1119.7528290649548,46.656367877706494,1166.4091969426613,0.0,1.0,0.0,-0.0,0.1660490085688526,92.9669231106895,0.96,583.2045984713305,559.8764145324773,23.32818393885324,1.0,0.0,-0.0,0.16604900298300537,92.96691971179025,0.96,583.2045984713305,559.8764145324773,23.328183938853243,0.0,0.0,-0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,348.4351711543852,1119.7528290649548,1030.1726027397583,89.58022632519632,1119.7528290649545,0.0,1.0,0.0,0.0,0.34745667155536175,191.7170719543855,0.92,599.7528290649553,551.7726027397589,47.9802263251964,1.0,0.0,0.0,0.32758799999999993,156.71809919999976,0.92,520.0,478.4,41.6,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,104.04743287671559,1030.1726027397583,1030.1726027397583,0.0,31.9353506849325,0.0,,,136.23659420290292,0.0,58.581735507248254,,,,30.69104088,0.0,2.0,607.7254059735806,0.0,-0.0,0.0,61.74490124691578
47,1,48,0.1016,0.0,613.3835328235806,,,,0,0.0,1,1166.4091969426613,1166.4091969426613,-0.0,186.6254715108258,38.72478533849635,0.0,,,185.93384282247976,1166.4091969426613,1119.7528290649548,46.656367877706494,1166.4091969426613,0.0,1.0,0.0,-0.0,0.1660490085688526,92.9669231106895,0.96,583.2045984713305,559.8764145324773,23.32818393885324,1.0,0.0,-0.0,0.16604900298300537,92.96691971179025,0.96,583.2045984713305,559.8764145324773,23.328183938853243,0.0,0.0,-0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,348.4351711543852,1119.7528290649548,1030.1726027397583,89.58022632519632,1119.7528290649545,0.0,1.0,0.0,0.0,0.34745667155536175,191.7170719543855,0.92,599.7528290649553,551.7726027397589,47.9802263251964,1.0,0.0,0.0,0.32758799999999993,156.71809919999976,0.92,520.0,478.4,41.6,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,104.04743287671559,1030.1726027397583,1030.1726027397583,0.0,31.9353506849325,0.0,,,136.23659420290292,0.0,58.581735507248254,,,,25.03291403,0.0,2.0,613.3835328235805,0.0,-0.0,0.0,62.31976693487579
48,1,49,0.1016,0.0,609.2881491935806,,,,0,0.0,1,1166.4091969426613,1166.4091969426613,-0.0,186.6254715108258,38.72478533849635,0.0,,,185.93384282247976,1166.4091969426613,1119.7528290649548,46.656367877706494,1166.4091969426613,0.0,1.0,0.0,-0.0,0.1660490085688526,92.9669231106895,0.96,583.2045984713305,559.8764145324773,23.32818393885324,1.0,0.0,-0.0,0.16604900298300537,92.96691971179025,0.96,583.2045984713305,559.8764145324773,23.328183938853243,0.0,0.0,-0.0,0.2829999999999999,0.0,0.96,0.0,0.0,0.0,,,,348.4351711543852,1119.7528290649548,1030.1726027397583,89.58022632519632,1119.7528290649545,0.0,1.0,0.0,0.0,0.34745667155536175,191.7170719543855,0.92,599.7528290649553,551.7726027397589,47.9802263251964,1.0,0.0,0.0,0.32758799999999993,156.71809919999976,0.92,520.0,478.4,41.6,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,104.04743287671559,1030.1726027397583,1030.1726027397583,0.0,31.9353506849325,0.0,,,136.23659420290292,0.0,58.581735507248254,,,,29.12829766,0.0,2.0,609.2881491935805,0.0,-0.0,0.0,61.90367595806779
49,1,50,0.1016,0.0,611.6077622935805,,,,0,0.0,1,1166.4091969426613,1166.4091969426613,-0.0,186.6254715108258,38.72478533849635,0.0,,,185.93384282247976,1166.4091969426613,1119.7528290649548,46.656367877706494,1166.4091969426613,0.0,1.0,0.0,-0.0,0.1660490085688526,92.9669231106895,0.96,583.2045984713305,559.8764145324773,23.32818393885324,1.0,0.0,-0.0,0.16604900298300537,92.96691971179025,0.96,583.2045984713305,559.8764145324773,23.328183938853243,0.0,0.0,-0.0,0.2829999999999999,0.0,0.96,0.0,0.0,0.0,,,,348.4351711543852,1119.7528290649548,1030.1726027397583,89.58022632519632,1119.7528290649545,0.0,1.0,0.0,0.0,0.34745667155536175,191.7170719543855,0.92,599.7528290649553,551.7726027397589,47.9802263251964,1.0,0.0,0.0,0.32758799999999993,156.71809919999976,0.92,520.0,478.4,41.6,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,104.04743287671559,1030.1726027397583,1030.1726027397583,0.0,31.9353506849325,0.0,,,136.23659420290292,0.0,58.581735507248254,,,,26.80868456,0.0,2.0,611.6077622935805,0.0,-0.0,0.0,62.13934864902778
50,1,51,0.1016,0.0,612.1704671535806,,,,0,0.0,1,1166.4091969426613,1166.4091969426613,-0.0,186.6254715108258,38.72478533849635,0.0,,,185.93384282247976,1166.4091969426613,1119.7528290649548,46.656367877706494,1166.4091969426613,0.0,1.0,0.0,-0.0,0.1660490085688526,92.9669231106895,0.96,583.2045984713305,559.8764145324773,23.32818393885324,1.0,0.0,-0.0,0.16604900298300537,92.96691971179025,0.96,583.2045984713305,559.8764145324773,23.328183938853243,0.0,0.0,-0.0,0.2829999999999999,0.0,0.96,0.0,0.0,0.0,,,,348.4351711543852,1119.7528290649548,1030.1726027397583,89.58022632519632,1119.7528290649545,0.0,1.0,0.0,0.0,0.34745667155536175,191.7170719543855,0.92,599.7528290649553,551.7726027397589,47.9802263251964,1.0,0.0,0.0,0.32758799999999993,156.71809919999976,0.92,520.0,478.4,41.6,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,104.04743287671559,1030.1726027397583,1030.1726027397583,0.0,31.9353506849325,0.0,,,136.23659420290292,0.0,58.581735507248254,,,,26.2459797,0.0,2.0,612.1704671535805,0.0,-0.0,0.0,62.196519462803785
51,1,52,0.1016,0.0,611.3908872735806,,,,0,0.0,1,1166.4091969426613,1166.4091969426613,-0.0,186.6254715108258,38.72478533849635,0.0,,,185.93384282247976,1166.4091969426613,1119.7528290649548,46.656367877706494,1166.4091969426613,0.0,1.0,0.0,-0.0,0.1660490085688526,92.9669231106895,0.96,583.2045984713305,559.8764145324773,23.32818393885324,1.0,0.0,-0.0,0.16604900298300537,92.96691971179025,0.96,583.2045984713305,559.8764145324773,23.328183938853243,0.0,0.0,-0.0,0.2829999999999999,0.0,0.96,0.0,0.0,0.0,,,,348.4351711543852,1119.7528290649548,1030.1726027397583,89.58022632519632,1119.7528290649545,0.0,1.0,0.0,0.0,0.34745667155536175,191.7170719543855,0.92,599.7528290649553,551.7726027397589,47.9802263251964,1.0,0.0,0.0,0.32758799999999993,156.71809919999976,0.92,520.0,478.4,41.6,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,104.04743287671559,1030.1726027397583,1030.1726027397583,0.0,31.9353506849325,0.0,,,136.23659420290292,0.0,58.581735507248254,,,,27.02555958,0.0,2.0,611.3908872735805,0.0,-0.0,0.0,62.11731414699578
52,1,53,0.1016,0.0,607.4207761435806,,,,0,0.0,1,1166.4091969426613,1166.4091969426613,-0.0,186.6254715108258,38.72478533849635,0.0,,,185.93384282247976,1166.4091969426613,1119.7528290649548,46.656367877706494,1166.4091969426613,0.0,1.0,0.0,-0.0,0.1660490085688526,92.9669231106895,0.96,583.2045984713305,559.8764145324773,23.32818393885324,1.0,0.0,-0.0,0.16604900298300537,92.96691971179025,0.96,583.2045984713305,559.8764145324773,23.328183938853243,0.0,0.0,-0.0,0.2829999999999999,0.0,0.96,0.0,0.0,0.0,,,,348.4351711543852,1119.7528290649548,1030.1726027397583,89.58022632519632,1119.7528290649545,0.0,1.0,0.0,0.0,0.34745667155536175,191.7170719543855,0.92,599.7528290649553,551.7726027397589,47.9802263251964,1.0,0.0,0.0,0.32758799999999993,156.71809919999976,0.92,520.0,478.4,41.6,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,104.04743287671559,1030.1726027397583,1030.1726027397583,0.0,31.9353506849325,0.0,,,136.23659420290292,0.0,58.581735507248254,,,,30.99567071,0.0,2.0,607.4207761435805,0.0,-0.0,0.0,61.713950856187786
53,1,54,0.1016,0.0,586.5146375035806,,,,0,0.0,1,1166.4091969426613,1166.4091969426613,-0.0,186.6254715108258,38.72478533849635,0.0,,,185.93384282247976,1166.4091969426613,1119.7528290649548,46.656367877706494,1166.4091969426613,0.0,1.0,0.0,-0.0,0.1660490085688526,92.9669231106895,0.96,583.2045984713305,559.8764145324773,23.32818393885324,1.0,0.0,-0.0,0.16604900298300537,92.96691971179025,0.96,583.2045984713305,559.8764145324773,23.328183938853243,0.0,0.0,-0.0,0.2829999999999999,0.0,0.96,0.0,0.0,0.0,,,,348.4351711543852,1119.7528290649548,1030.1726027397583,89.58022632519632,1119.7528290649545,0.0,1.0,0.0,0.0,0.34745667155536175,191.7170719543855,0.92,599.7528290649553,551.7726027397589,47.9802263251964,1.0,0.0,0.0,0.32758799999999993,156.71809919999976,0.92,520.0,478.4,41.6,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,104.04743287671559,1030.1726027397583,1030.1726027397583,0.0,31.9353506849325,0.0,,,136.23659420290292,0.0,58.581735507248254,,,,51.90180935,0.0,2.0,586.5146375035805,0.0,-0.0,0.0,59.58988717036379
54,1,55,0.1016,0.0,592.3333156135806,,,,0,0.0,1,1166.4091969426613,1166.4091969426613,-0.0,186.6254715108258,38.72478533849635,0.0,,,185.93384282247976,1166.4091969426613,1119.7528290649548,46.656367877706494,1166.4091969426613,0.0,1.0,0.0,-0.0,0.1660490085688526,92.9669231106895,0.96,583.2045984713305,559.8764145324773,23.32818393885324,1.0,0.0,-0.0,0.16604900298300537,92.96691971179025,0.96,583.2045984713305,559.8764145324773,23.328183938853243,0.0,0.0,-0.0,0.2829999999999999,0.0,0.96,0.0,0.0,0.0,,,,348.4351711543852,1119.7528290649548,1030.1726027397583,89.58022632519632,1119.7528290649545,0.0,1.0,0.0,0.0,0.34745667155536175,191.7170719543855,0.92,599.7528290649553,551.7726027397589,47.9802263251964,1.0,0.0,0.0,0.32758799999999993,156.71809919999976,0.92,520.0,478.4,41.6,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,104.04743287671559,1030.1726027397583,1030.1726027397583,0.0,31.9353506849325,0.0,,,136.23659420290292,0.0,58.581735507248254,,,,46.08313124,0.0,2.0,592.3333156135805,0.0,-0.0,0.0,60.18106486633978
55,1,56,0.1016,0.0,590.3813618135806,,,,0,0.0,1,1166.4091969426613,1166.4091969426613,-0.0,186.6254715108258,38.72478533849635,0.0,,,185.93384282247976,1166.4091969426613,1119.7528290649548,46.656367877706494,1166.4091969426613,0.0,1.0,0.0,-0.0,0.1660490085688526,92.9669231106895,0.96,583.2045984713305,559.8764145324773,23.32818393885324,1.0,0.0,-0.0,0.16604900298300537,92.96691971179025,0.96,583.2045984713305,559.8764145324773,23.328183938853243,0.0,0.0,-0.0,0.2829999999999999,0.0,0.96,0.0,0.0,0.0,,,,348.4351711543852,1119.7528290649548,1030.1726027397583,89.58022632519632,1119.7528290649545,0.0,1.0,0.0,0.0,0.34745667155536175,191.7170719543855,0.92,599.7528290649553,551.7726027397589,47.9802263251964,1.0,0.0,0.0,0.32758799999999993,156.71809919999976,0.92,520.0,478.4,41.6,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,-0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,104.04743287671559,1030.1726027397583,1030.1726027397583,0.0,31.9353506849325,0.0,,,136.23659420290292,0.0,58.581735507248254,,,,48.03508504,0.0,2.0,590.3813618135805,0.0,-0.0,0.0,59.98274636025979
56,1,57,0.1016,0.0,1112.324574110373,,,,0,0.0,1,2166.6666666666665,2166.6666666666665,-0.0,346.6666666666667,71.93333333333334,0.0,,,338.7703703703734,2166.6666666666665,2080.0,86.66666666666667,2166.6666666666665,0.0,1.0,0.0,-0.0,0.16287037037037166,112.9234567901432,0.96,722.2222222222222,693.3333333333334,28.88888888888889,1.0,0.0,-0.0,0.16287037037037175,112.9234567901447,0.96,722.2222222222222,693.3333333333334,28.88888888888889,1.0,1.0,-0.0,0.16287037037037222,112.92345679008552,0.96,722.2222222222222,693.3333333333334,28.88888888888889,,,,626.8723967999997,2080.0,1913.6,166.4,2080.0,0.0,1.0,0.0,-0.0,0.32758800000000016,156.7180992,0.92,520.0,478.4,41.6,1.0,0.0,0.0,0.32758800000000005,156.7180991999997,0.92,520.0,478.4,41.6,1.0,1.0,-0.0,0.32758799999999977,156.71809919999987,0.92,520.0,478.4,41.6,1.0,1.0,-0.0,0.32758799999999977,156.71809920000013,0.92,520.0,478.4,41.6,1.0,,,0.101,193.27360000000002,1913.6,1913.6,0.0,59.3216,0.0,,,253.06666666666666,0.0,108.81866666666573,,,,46.59179306,0.0,4.0,1112.324574110373,0.0,-0.0,0.0,113.0121767296139
57,1,58,0.1016,0.0,1111.2850567403734,,,,0,0.0,1,2166.6666666666665,2166.6666666666665,-0.0,346.6666666666667,71.93333333333334,0.0,,,338.7703703703735,2166.6666666666665,2080.0,86.66666666666667,2166.6666666666665,0.0,1.0,0.0,-0.0,0.1628703703703717,112.92345679014322,0.96,722.2222222222222,693.3333333333334,28.88888888888889,1.0,0.0,-0.0,0.16287037037037178,112.92345679014473,0.96,722.2222222222222,693.3333333333334,28.88888888888889,1.0,0.0,-0.0,0.16287037037037222,112.92345679008552,0.96,722.2222222222222,693.3333333333334,28.88888888888889,,,,626.8723967999998,2080.0,1913.6,166.4,2080.0,0.0,1.0,-0.0,-0.0,0.32758800000000016,156.71809920000007,0.92,520.0,478.4,41.6,1.0,0.0,0.0,0.32758799999999977,156.7180991999998,0.92,520.0,478.4,41.6,1.0,0.0,-0.0,0.32758799999999977,156.71809919999987,0.92,520.0,478.4,41.6,1.0,0.0,-0.0,0.32758799999999977,156.71809920000013,0.92,520.0,478.4,41.6,1.0,,,0.101,193.27360000000002,1913.6,1913.6,0.0,59.3216,0.0,,,253.06666666666666,0.0,108.81866666666573,,,,47.63131043,0.0,4.0,1111.2850567403734,0.0,-0.0,0.0,112.90656176482193
58,1,59,0.1016,0.0,1112.4282604203543,,,,0,0.0,1,2166.6666666666665,2166.6666666666665,-0.0,346.6666666666667,71.93333333333334,0.0,,,338.77037037037155,2166.6666666666665,2080.0,86.66666666666667,2166.6666666666665,0.0,1.0,0.0,-0.0,0.16287037037037125,112.923456790137,0.96,722.2222222222222,693.3333333333334,28.88888888888889,1.0,0.0,-0.0,0.16287037037037175,112.92345679014565,0.96,722.2222222222222,693.3333333333334,28.88888888888889,1.0,0.0,-0.0,0.16287037037037294,112.9234567900889,0.96,722.2222222222222,693.3333333333334,28.88888888888889,,,,626.8723967999986,2080.0,1913.6,166.4,2080.0,0.0,1.0,-0.0,-0.0,0.32758800000000016,156.7180991999997,0.92,520.0,478.4,41.6,1.0,0.0,0.0,0.32758800000000016,156.7180991999996,0.92,520.0,478.4,41.6,1.0,0.0,-0.0,0.32758800000000016,156.7180991999997,0.92,520.0,478.4,41.6,1.0,0.0,-0.0,0.32758800000000016,156.71809919999959,0.92,520.0,478.4,41.6,1.0,,,0.101,193.27359999999894,1913.6,1913.6,0.0,59.32159999999966,0.0,,,253.06666666666666,0.0,108.8186666666655,,,,46.48810675,0.0,4.0,1112.428260420369,0.0,-0.0,0.0,113.02271125870799
59,1,60,0.1016,0.0,1110.4466124903693,,,,0,0.0,1,2166.6666666666665,2166.6666666666665,-0.0,346.6666666666667,71.93333333333334,0.0,,,338.7703703703706,2166.6666666666665,2080.0,86.66666666666667,2166.6666666666665,0.0,1.0,0.0,-0.0,0.16287037037037125,112.92345679013683,0.96,722.2222222222222,693.3333333333334,28.88888888888889,1.0,0.0,-0.0,0.16287037037037186,112.92345679014589,0.96,722.2222222222222,693.3333333333334,28.88888888888889,1.0,0.0,-0.0,0.16287037037037166,112.92345679008788,0.96,722.2222222222222,693.3333333333334,28.88888888888889,,,,626.872396799999,2080.0,1913.6,166.4,2080.0,0.0,1.0,-0.0,-0.0,0.3275880000000002,156.71809919999973,0.92,520.0,478.4,41.6,1.0,0.0,0.0,0.3275880000000002,156.71809919999976,0.92,520.0,478.4,41.6,1.0,0.0,-0.0,0.32758800000000016,156.7180991999998,0.92,520.0,478.4,41.6,1.0,0.0,-0.0,0.32758800000000016,156.7180991999997,0.92,520.0,478.4,41.6,1.0,,,0.101,193.27359999999953,1913.6,1913.6,0.0,59.32159999999985,0.0,,,253.06666666666666,0.0,108.81866666666252,,,,48.46975468,0.0,4.0,1110.446612490369,0.0,-0.0,0.0,112.8213758290215
60,1,61,0.1016,0.0,1110.4866098303644,,,,0,0.0,1,2166.6666666666665,2166.6666666666665,-0.0,346.6666666666667,71.93333333333334,0.0,,,338.77037037036763,2166.6666666666665,2080.0,86.66666666666667,2166.6666666666665,0.0,1.0,0.0,-0.0,0.16287037037037125,112.92345679013668,0.96,722.2222222222222,693.3333333333334,28.88888888888889,1.0,0.0,-0.0,0.16287037037037186,112.9234567901461,0.96,722.2222222222222,693.3333333333334,28.88888888888889,1.0,0.0,-0.0,0.16287037037036758,112.92345679008484,0.96,722.2222222222222,693.3333333333334,28.88888888888889,,,,626.8723967999981,2080.0,1913.6,166.4,2080.0,0.0,1.0,-0.0,-0.0,0.32758800000000016,156.71809919999995,0.92,520.0,478.4,41.6,1.0,0.0,0.0,0.3275880000000001,156.71809919999964,0.92,520.0,478.4,41.6,1.0,0.0,-0.0,0.32758800000000005,156.7180991999997,0.92,520.0,478.4,41.6,1.0,0.0,-0.0,0.3275879999999997,156.7180991999988,0.92,520.0,478.4,41.6,1.0,,,0.101,193.27359999999868,1913.6,1913.6,0.0,59.32159999999958,0.0,,,253.06666666666666,0.0,108.81866666666569,,,,48.42975734,0.0,4.0,1110.4866098303644,0.0,-0.0,0.0,112.82543955876501
61,1,62,0.1016,0.0,1107.675523050365,,,,0,0.0,1,2166.6666666666665,2166.6666666666665,-0.0,346.6666666666667,71.93333333333334,0.0,,,338.77037037036763,2166.6666666666665,2080.0,86.66666666666667,2166.6666666666665,0.0,1.0,0.0,-0.0,0.16287037037037125,112.92345679013651,0.96,722.2222222222222,693.3333333333334,28.88888888888889,1.0,0.0,-0.0,0.16287037037037186,112.92345679014646,0.96,722.2222222222222,693.3333333333334,28.88888888888889,1.0,0.0,-0.0,0.16287037037036758,112.92345679008464,0.96,722.2222222222222,693.3333333333334,28.88888888888889,,,,626.8723967999981,2080.0,1913.6,166.4,2080.0,0.0,1.0,-0.0,-0.0,0.3275880000000001,156.71809919999964,0.92,520.0,478.4,41.6,1.0,0.0,0.0,0.32758800000000016,156.7180991999997,0.92,520.0,478.4,41.6,1.0,0.0,-0.0,0.32758800000000005,156.71809919999967,0.92,520.0,478.4,41.6,1.0,0.0,-0.0,0.32758799999999993,156.7180991999991,0.92,520.0,478.4,41.6,1.0,,,0.101,193.27359999999916,1913.6,1913.6,0.0,59.321599999999734,0.0,,,253.06666666666666,0.0,108.81866666666353,,,,51.24084412,0.0,4.0,1107.6755230503647,0.0,-0.0,0.0,112.53983314191707
62,1,63,0.1016,0.0,1108.1096562603673,,,,0,0.0,1,2166.6666666666665,2166.6666666666665,-0.0,346.6666666666667,71.93333333333334,0.0,,,338.77037037037053,2166.6666666666665,2080.0,86.66666666666667,2166.6666666666665,0.0,1.0,0.0,-0.0,0.1628703703703713,112.92345679013638,0.96,722.2222222222222,693.3333333333334,28.88888888888889,1.0,0.0,-0.0,0.16287037037037191,112.92345679014666,0.96,722.2222222222222,693.3333333333334,28.88888888888889,1.0,0.0,-0.0,0.1628703703703715,112.92345679008749,0.96,722.2222222222222,693.3333333333334,28.88888888888889,,,,626.8723967999982,2080.0,1913.6,166.4,2080.0,0.0,1.0,-0.0,-0.0,0.3275880000000003,156.71809919999978,0.92,520.0,478.4,41.6,1.0,0.0,0.0,0.32758800000000016,156.7180991999997,0.92,520.0,478.4,41.6,1.0,0.0,-0.0,0.32758800000000005,156.71809919999927,0.92,520.0,478.4,41.6,1.0,0.0,-0.0,0.327588,156.71809919999941,0.92,520.0,478.4,41.6,1.0,,,0.101,193.27359999999854,1913.6,1913.6,0.0,59.32159999999955,0.0,,,253.06666666666666,0.0,108.8186666666665,,,,50.80671091,0.0,4.0,1108.1096562603673,0.0,-0.0,0.0,112.5839410760533
